날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2021-09-16,414.22,414.68,408.79,409.22,166059686,8899436176458,1950015699216695
2021-09-17,408.9,411.36,407.07,410.99,165787615,9488968553884,1956572852140015
2021-09-23,409.04,410.92,407.39,410.46,164544829,9890972436446,1951367523021930
2021-09-24,412.01,412.8,409.09,409.84,153818668,8690313738922,1949240409723625
2021-09-27,409.28,412.72,408.97,410.97,153145297,8269103248033,1955291879337825
2021-09-28,410.74,411.1,405.79,406.2,175590916,10219088224796,1932888115771740
2021-09-29,400.44,402.28,396.78,400.09,180584673,10878594376878,1907271939769210
2021-09-30,399.41,402.9,397.98,401.3,182825295,10477258295526,1912221258684845
2021-10-01,399.53,400.52,394.14,394.79,155624972,8429867333053,1882029349309790
2021-10-05,391.95,392.02,384.92,388.01,202463720,11534064829854,1846832025211785
2021-10-06,391.01,392.37,381.93,381.93,229528883,11361351391725,1814379627438350
2021-10-07,385.87,388.78,384.59,388.14,173712315,9011317522468,1844911043456385
2021-10-08,390.42,390.7,386.54,387.42,150216948,8939922486046,1841131846416425
2021-10-12,386.27,386.6,379.08,380.69,158572418,9639747112071,1814277186204340
2021-10-13,380.12,385.72,379.31,384.1,154270180,8520629866720,1831318716573550
2021-10-14,387.39,389.63,386.48,389.59,170130832,9002329368505,1858981779739850
2021-10-15,392.94,394.58,391.36,393.19,170785119,8409155810432,1874954741388735
2021-10-18,393.39,394.16,389.74,392.02,126679987,6648534680563,1869015134317465
2021-10-19,394.26,395.92,393.27,395.41,113851166,6318250761254,1884425281121530
2021-10-20,397.48,398.09,393.6,393.74,129247377,7570788391002,1873734296435625
2021-10-21,393.56,395.51,392.38,393.18,136385949,7176122525200,1870082912321625
2021-10-22,392.82,394.91,391.54,393.34,108298947,6160691257463,1869785049975050
2021-10-25,392.45,395.99,390.02,395.01,152055691,7619706859903,1878585769143085
2021-10-26,397.75,399.67,396.28,399.07,135398751,6954036069869,1897336624177870
2021-10-27,398.31,398.82,394.41,395.48,193851338,7592190324502,1882185903849160
2021-10-28,394.87,397.79,393.89,393.89,180654911,9623791584527,1872583762351535
2021-10-29,396.08,396.92,387.82,388.47,146473425,8268182364899,1846243548533785
2021-11-01,390.34,391.65,389.14,389.81,121440446,6602017141770,1852259821146155
2021-11-02,392.18,398.1,392.18,394.82,126751528,7009440084415,1874898766802865
2021-11-03,395.73,395.85,388.52,389.48,137221704,6989417940309,1849642174263025
2021-11-04,393.16,395.15,390.75,391.54,185410670,10359146196992,1859474433549960
2021-11-05,394.65,394.81,387.66,389.86,139113487,8175681356500,1850489636640835
2021-11-08,390.1,390.71,385.5,389.59,126068904,7561868853951,1845572097116260
2021-11-09,389.17,393.13,388.25,390.36,127585302,7083502826325,1849890497454890
2021-11-10,388.37,390.36,385.57,386.24,117561127,6908340557195,1830220199655275
2021-11-11,383.84,386.03,382.57,385.97,212910236,11150759419546,1828338041758920
2021-11-12,389.13,391.77,387.46,390.38,166336516,9337283685300,1853774691370370
2021-11-15,393.36,395.56,392.16,394.36,174938581,8537189868311,1872837901530370
2021-11-16,393.94,396.49,392.62,394.07,134392007,8246106054114,1873783343258855
2021-11-17,394.88,395.25,388.7,389.44,146332515,8067205547275,1851043923928145
2021-11-18,388.86,390.0,386.31,387.44,130465730,7398204484037,1840789631883580
2021-11-19,387.97,391.24,387.31,390.53,130759482,7982879139873,1857881244964200
2021-11-22,393.16,399.88,392.75,399.07,144700874,9890187946500,1889978597789620
2021-11-23,399.43,399.52,395.58,396.44,124508890,8064804581460,1877313574045055
2021-11-24,397.88,399.38,393.27,395.4,128293474,7758092136175,1873428556808725
2021-11-25,395.67,395.73,391.69,391.93,117213378,6741120432411,1859801460699150
2021-11-26,390.61,392.81,384.19,385.07,145771166,8625603922656,1831345766736180
2021-11-29,381.25,384.97,379.27,381.63,178592646,9562235370240,1805088538322345
2021-11-30,385.01,386.34,370.86,373.24,258522165,15951427441278,1775046319157985
2021-12-01,376.45,384.05,373.61,383.13,167598673,9948057079828,1816847930006435
2021-12-02,379.76,389.64,379.59,389.64,150988571,9682850608169,1846254225896305
2021-12-03,388.21,393.3,386.42,391.96,127840348,8027936515300,1858912489162955
2021-12-06,389.95,394.4,387.58,392.85,124900731,7464588078910,1861963793528050
2021-12-07,392.88,396.46,391.29,396.31,157041371,7606787531180,1875771535846995
2021-12-08,399.89,402.34,396.32,397.27,140133384,8638327981204,1882351537000150
2021-12-09,398.19,401.13,396.93,401.13,159053924,10120063701086,1900362233483625
2021-12-10,398.21,399.12,396.58,397.97,92722061,6164415880790,1926581977992395
2021-12-13,399.38,403.37,396.83,397.27,113328182,6880591404172,1921166797320945
2021-12-14,394.54,397.02,393.5,395.41,116495624,6880161238809,1911975147616435
2021-12-15,393.99,395.76,392.85,395.66,88943348,5635111420424,1912865663222805
2021-12-16,398.93,399.68,395.19,397.68,94125586,6426262273359,1924857650899075
2021-12-17,394.46,399.02,394.26,398.96,134697578,8722582146128,1932001852762890
2021-12-20,396.42,396.61,390.92,391.37,97270477,6575365871341,1895359388140780
2021-12-21,394.35,395.28,391.19,393.95,105997690,6533207774373,1904137929001795
2021-12-22,396.82,398.06,394.77,396.07,100313358,6446064478080,1910087957468260
2021-12-23,397.98,398.36,395.71,398.15,105281612,6647240557492,1919620421264600
2021-12-24,399.72,402.46,399.66,400.53,102503125,6252101538980,1929070499635545
2021-12-27,400.61,401.07,398.31,398.61,103635956,5653274752350,1920708427347395
2021-12-28,399.56,401.21,397.24,401.21,169712212,9338598443762,1935521459707810
2021-12-29,398.74,399.16,395.85,396.72,169048470,8442539740355,1914640389994930
2021-12-30,397.13,398.59,393.89,394.19,103887032,6441431686978,1902371490999570
2022-01-03,397.16,399.44,394.26,395.51,97581473,5916887559115,1909559749330865
2022-01-04,396.01,396.71,393.35,395.4,117160885,7335075222470,1908027275495385
2022-01-05,394.91,395.2,387.56,390.39,175488530,11706291914065,1883408943454035
2022-01-06,386.59,390.51,385.3,386.22,152386576,9949712804745,1862774877030950
2022-01-07,388.3,391.75,388.06,390.85,114276571,8111558464898,1884682125928315
2022-01-10,389.68,390.24,384.79,387.52,139103010,8306218369388,1866521471302730
2022-01-11,388.32,390.43,386.26,388.97,133428702,7933719172030,1869095805094615
2022-01-12,392.29,394.87,391.96,394.66,210105987,8821315438186,1898702516864850
2022-01-13,395.68,395.93,392.52,393.0,151714327,8899436063624,1891401067450555
2022-01-14,389.66,390.81,386.25,387.45,146048033,8539783273232,1864010698894460
2022-01-17,387.0,387.33,381.56,383.81,135817575,7413658579965,1843942986164925
2022-01-18,385.07,385.63,379.79,381.01,127939028,7234303513263,1827570812902885
2022-01-19,377.75,381.91,376.74,378.21,126170181,7634913768260,1813956759233095
2022-01-20,377.97,380.45,376.49,380.39,114098651,6960681998037,1825981936973935
2022-01-21,376.74,377.69,373.35,376.08,134237431,8074616042698,1807956133709680
2022-01-24,374.64,375.45,369.63,371.3,112639984,6718747948400,1783169529825995
2022-01-25,370.3,370.73,359.85,362.39,142181165,8369863265110,1737587254846510
2022-01-26,363.72,365.31,360.47,360.83,109342528,6781554969243,1729489462853675
2022-01-27,360.83,363.11,348.55,348.58,158318286,9998445147336,1668229298574415
2022-01-28,350.29,358.84,347.28,357.98,146975846,9427049699831,1713135464626630
2022-02-03,364.07,366.13,361.6,361.6,125482179,7863881143246,1733439169786950
2022-02-04,363.1,366.79,361.84,366.34,109788153,6431976708608,1757020811154340
2022-02-07,365.4,365.4,359.59,362.92,135534006,7200575552875,1741572163003020
2022-02-08,365.91,367.32,360.78,363.48,133105733,7590982301469,1745680038280545
2022-02-09,367.02,368.65,365.79,368.65,117910162,6516035422387,1767413617524800
2022-02-10,371.84,372.86,369.3,371.57,180487876,9052187214238,1779231619070845
2022-02-11,367.54,371.35,366.9,368.61,161469119,8189120219283,1762081934089640
2022-02-14,364.36,365.97,360.46,362.98,146971729,6963340040466,1737779889177285
2022-02-15,364.44,364.79,358.75,360.43,140833154,6638804691530,1723073950143610
2022-02-16,365.96,367.66,364.64,367.3,108436280,5968406412135,1757384591540695
2022-02-17,368.11,373.03,365.48,369.55,209730967,8637742117822,1768354822910245
2022-02-18,365.57,369.32,364.69,368.55,137053118,6082517288286,1766942185019275
2022-02-21,362.83,368.75,361.14,368.29,109544039,5668991436860,1766524331773215
2022-02-22,362.93,364.81,360.74,363.51,162875958,6905186484439,1744295909534545
2022-02-23,366.25,366.58,362.39,364.44,139928097,6112151593830,1750747112030270
2022-02-24,360.05,360.77,354.01,355.04,167277164,8503343379721,1706719822312240
2022-02-25,358.79,360.85,357.02,358.44,154972994,7423040569800,1724125156327320
2022-02-28,356.59,361.54,355.77,361.54,237317520,9445530427483,1740100659483880
2022-03-02,361.52,362.81,359.89,360.59,170944083,7679437182276,1737159499129805
2022-03-03,364.37,367.4,363.99,367.06,167176676,7323912860320,1766946322997480
2022-03-04,365.35,365.54,360.19,361.69,237190017,8988126548763,1745417118005670
2022-03-07,356.59,356.59,351.91,353.03,193155373,8909049069354,1704885496127695
2022-03-08,348.12,352.82,346.85,349.38,185897543,8648190492065,1686882087238930
2022-03-10,354.33,358.27,354.33,358.01,212652188,10823571336089,1726939389500400
2022-03-11,355.95,356.85,353.26,355.31,182548310,9197993829492,1807963615381950
2022-03-14,354.72,356.48,352.82,354.61,163912346,8994583220022,1798277936313840
2022-03-15,352.34,353.9,350.38,351.03,149108189,7168563587586,1780993020647695
2022-03-16,354.88,356.29,351.97,356.09,125092760,6385893888137,1806858811147130
2022-03-17,362.39,364.18,361.36,361.46,172536469,9185664503327,1831739210588190
2022-03-18,361.16,362.78,359.6,362.33,155321051,8266735365446,1839501203690275
2022-03-21,363.81,363.86,358.41,358.77,117142394,6428429475390,1823581213589055
2022-03-22,358.76,362.11,358.61,361.66,120703024,6949401916641,1840175574200155
2022-03-23,364.06,366.4,362.89,364.84,137431069,7142403493714,1857635511514670
2022-03-24,361.83,363.5,360.4,363.38,149348495,8556924147593,1852397836285965
2022-03-25,364.76,364.92,361.34,362.06,119074647,6974694867070,1852857741881490
2022-03-28,360.63,363.25,358.7,362.06,136535025,5890583769566,1852836072115885
2022-03-29,364.18,365.56,362.27,363.77,132695450,6170287309852,1861718201276155
2022-03-30,366.17,366.82,363.64,364.5,141643855,6530661073317,1866462149345765
2022-03-31,364.1,367.01,363.94,365.61,388609487,6751915062603,1873138067796530
2022-04-01,363.97,364.1,361.54,363.19,446847689,7196628144065,1859039329364730
2022-04-04,361.85,365.08,360.69,364.94,171554087,5298139960894,1870975555722975
2022-04-05,366.08,366.67,363.67,364.74,244226348,5262759081701,1871692832746065
2022-04-06,362.04,362.96,360.52,361.01,176510187,6512785684822,1853471585224980
2022-04-07,358.43,358.92,355.37,355.73,193937391,7704972240910,1825372577355895
2022-04-08,356.86,357.62,354.27,356.01,166111896,6737531401740,1827801408392330
2022-04-11,354.47,357.73,353.78,355.78,131522527,5668333958425,1822990828686070
2022-04-12,353.51,354.83,351.37,352.32,129717478,5816117786914,1804155241442500
2022-04-13,353.83,359.43,353.3,359.0,177428230,6214853173731,1840860236335095
2022-04-14,359.23,359.29,356.17,357.38,159155308,7211760259512,1839248844468570
2022-04-15,354.35,355.1,352.63,353.84,142642668,5821098591995,1822874443205830
2022-04-18,352.19,354.87,351.46,353.63,110996402,4519324381220,1820426361300755
2022-04-19,355.77,358.53,355.29,357.36,130216350,5195568464411,1838442840717625
2022-04-20,357.14,358.28,354.93,357.52,148872727,6540303924225,1837724928695375
2022-04-21,358.33,360.74,358.24,359.02,148564837,6401492018994,1844970562274560
2022-04-22,355.54,356.08,353.64,355.43,214761534,6159964465654,1827433107743130
2022-04-25,351.36,352.26,348.91,348.98,139465955,6608117568209,1795867515623225
2022-04-26,351.33,352.2,350.38,350.67,122916877,6485161212763,1803372291679350
2022-04-27,346.42,346.78,343.76,346.21,146757175,7409740037921,1783204756198665
2022-04-28,348.61,350.16,346.02,350.16,164684493,7241408296705,1809956634395320
2022-04-29,350.43,355.34,349.73,355.08,182270799,8028489423454,1829299899205280
2022-05-02,351.31,354.53,350.94,354.02,131468536,5220941142453,1822836139544460
2022-05-03,354.28,356.45,353.12,353.32,132700189,5403829878955,1817435061854880
2022-05-04,354.85,356.05,352.27,353.85,279177321,5532837523242,1816811992832230
2022-05-06,350.26,350.26,347.98,349.0,622950942,7285813289921,1793525654229775
2022-05-09,347.71,349.4,344.84,345.41,256536775,5551146802828,1773484903166465
2022-05-10,343.22,344.73,338.46,343.67,249371132,7398734473921,1764078535940055
2022-05-11,342.22,344.45,341.22,343.44,184518723,5952741363105,1761493743918020
2022-05-12,340.14,343.03,337.65,337.94,262823514,8649960825192,1733833628260935
2022-05-13,340.49,345.82,339.72,345.5,187355684,7012461396384,1771987159051230
2022-05-16,348.13,348.88,343.52,343.94,231878012,5375346947200,1764017013428015
2022-05-17,345.14,347.91,345.13,347.53,171093883,6087751077913,1781495288099975
2022-05-18,349.62,351.2,347.15,348.34,166291214,6302360001326,1785066967204960
2022-05-19,341.07,344.1,340.55,343.24,196527465,6861034807573,1762095923626760
2022-05-20,345.15,349.68,344.89,349.29,133213782,6183574152869,1796371712981410
2022-05-23,351.16,351.41,348.48,350.34,183164939,5447158234709,1802702685461820
2022-05-24,349.02,349.79,344.08,344.08,150996891,5827622859224,1773639723444140
2022-05-25,346.34,347.6,343.51,345.6,125139646,5781990616472,1781457274638255
2022-05-26,345.54,349.03,342.65,344.26,126445367,6231121581940,1778033119381720
2022-05-27,348.42,349.11,347.15,348.04,133072930,5613542895753,1795926250208115
2022-05-30,351.53,352.85,350.07,352.49,151012831,5604146609901,1818267472317275
2022-05-31,351.79,354.72,350.01,354.54,266678105,11290597703804,1829557640416650
2022-06-02,352.29,352.81,349.55,350.51,196091386,5908010491322,1809736540235105
2022-06-03,353.47,353.93,351.1,352.01,134646639,4797509616342,1818050041868215
2022-06-07,350.04,350.53,345.02,345.67,135311555,6687788632348,1787307752331310
2022-06-08,346.46,348.11,345.56,346.22,123302092,6030965507002,1787550056243065
2022-06-09,345.35,346.82,343.69,346.62,191391854,8507879984034,1788694206261965
2022-06-10,342.32,343.25,340.66,341.89,136208016,6290154321015,1781297885258855
2022-06-13,335.76,335.97,329.88,329.88,163805809,7193816119534,1719014040273525
2022-06-14,325.68,329.27,323.36,328.23,174250564,7468385969235,1712327466720425
2022-06-15,327.7,328.3,320.29,322.21,159365415,7401732983729,1682397050139430
2022-06-16,326.72,328.84,321.54,322.25,138751851,6833924982258,1684971119910690
2022-06-17,316.36,320.71,314.79,320.09,197274709,8831028636019,1677808527467670
2022-06-20,321.46,321.62,311.71,314.44,151134778,6548982164978,1646290149837275
2022-06-21,315.95,318.74,313.66,316.38,120058757,5524069194316,1657423542167400
2022-06-22,317.47,317.63,308.08,308.08,161699987,6595752632164,1613760285140535
2022-06-23,308.81,310.94,304.13,305.45,197731766,7893205010708,1598572273857840
2022-06-24,307.47,313.42,306.27,312.07,137827106,6261623465471,1632120665523760
2022-06-27,314.31,319.08,311.85,316.2,136483261,5923970339186,1654305716476185
2022-06-28,316.65,319.11,315.19,319.11,117270107,5176514685988,1668359045522240
2022-06-29,314.33,315.16,312.52,312.86,132702473,6316507805821,1635672964172905
2022-06-30,311.2,311.63,307.2,307.2,143728581,6884662893235,1603805244560215
2022-07-01,308.72,310.55,301.95,304.02,136341014,6640105588159,1585084727165805
2022-07-04,304.46,305.82,300.82,304.01,128355599,5456744055406,1583918341655470
2022-07-05,307.15,309.99,305.35,309.03,110061662,5593805878084,1611388078554145
2022-07-06,307.14,307.9,302.06,302.28,156255459,7320258968101,1576203143255790
2022-07-07,304.3,310.07,304.2,308.31,126308391,6187396745597,1606685184524260
2022-07-08,310.73,313.01,310.02,310.15,108520280,5481366254032,1617955304345615
2022-07-11,311.05,311.86,307.97,308.29,94922551,4718629337243,1610368416952080
2022-07-12,306.94,307.56,303.32,305.03,107070512,4567371749192,1596180346731890
2022-07-13,306.24,308.62,304.99,306.59,110889577,4806864852962,1603225976997250
2022-07-14,304.7,307.93,303.65,305.35,115966729,5134952869472,1598146091863885
2022-07-15,307.45,308.14,302.1,307.91,125245332,5518131591910,1605575739449400
2022-07-18,311.06,315.17,310.6,314.87,113852019,5387530657393,1635955912092475
2022-07-19,313.38,314.06,311.81,313.9,95255739,4633587067713,1631701556247135
2022-07-20,319.15,319.68,315.48,316.02,113805602,5708246561493,1643036328554630
2022-07-21,316.22,320.14,316.22,319.68,91222451,4868216952656,1659602894915300
2022-07-22,319.12,320.94,317.0,317.33,120586339,5199423329141,1647640895308880
2022-07-25,316.4,320.07,316.2,318.34,94023603,4607563100187,1655574374260425
2022-07-26,317.39,319.91,317.03,319.61,87527181,3865589348454,1662138929647510
2022-07-27,319.83,320.04,317.3,319.74,88689057,5312639609836,1663557941912740
2022-07-28,322.89,323.73,320.76,321.62,131104836,7108007487524,1678141975194060
2022-07-29,324.38,325.83,321.95,323.31,163690816,8284061362781,1688785364027910
2022-08-01,322.14,324.31,320.86,322.97,111147238,5412473298837,1688176216387740
2022-08-02,322.64,322.85,320.21,321.64,113133823,5168258328211,1679523057338730
2022-08-03,321.48,323.8,320.25,323.8,93895638,4992566925750,1694993087855695
2022-08-04,326.11,326.4,324.38,325.47,110170799,5647628020100,1703416661459735
2022-08-05,326.71,328.47,326.36,327.5,119887687,5820355787175,1715748582785150
2022-08-08,326.05,327.45,325.21,327.23,113665684,5987692381308,1717101660986865
2022-08-09,327.21,328.62,325.28,328.11,121621764,6912414564601,1724857726878790
2022-08-10,326.3,326.43,323.86,324.35,134971484,6197558176001,1708089328495840
2022-08-11,328.2,329.92,327.74,329.92,140037693,7386751723889,1738570721416385
2022-08-12,329.23,331.12,329.07,330.67,138074595,6205062372759,1740632165139720
2022-08-16,332.68,333.47,331.08,331.78,131425519,6302995623160,1744597653272865
2022-08-17,332.11,333.24,329.3,329.91,105787944,5324911092892,1733198592600400
2022-08-18,327.47,329.94,326.06,328.8,101500352,5463112631304,1726978204530455
2022-08-19,329.06,329.08,326.34,326.79,125260656,5304342378011,1716293924185195
2022-08-22,323.29,324.42,321.83,322.77,93521614,4321199008536,1695934782773940
2022-08-23,320.85,321.5,318.26,318.69,118040664,5363084996949,1676439121815500
2022-08-24,320.15,320.99,318.16,319.86,156496654,6378146734377,1684277648989160
2022-08-25,321.58,323.63,320.81,323.63,130657394,5386410470135,1705313163314175
2022-08-26,325.36,326.59,323.3,323.91,188815787,6340893429585,1707632189577290
2022-08-29,317.45,317.47,315.48,316.35,203734909,5945392450310,1669793359179755
2022-08-30,317.97,320.0,316.94,319.49,133480207,5027383068056,1686419583655925
2022-08-31,316.96,323.37,316.26,322.96,228418331,7833372833157,1701517006702590
2022-09-01,318.74,318.76,315.02,315.02,183420887,6519775987478,1661907393940910
2022-09-02,316.46,316.74,312.18,312.92,133783288,5748216583842,1657249328193495
2022-09-05,313.09,315.22,310.91,312.47,112444002,4622067783458,1653784636258630
2022-09-06,313.36,314.97,311.69,313.01,91544623,3871431441787,1656994478558005
2022-09-07,310.86,311.1,306.69,308.16,146286610,5829752723286,1633993735440635
2022-09-08,310.23,310.51,308.26,309.12,149121338,6672565740728,1639743630036955
2022-09-13,313.93,319.37,313.93,318.56,150586396,7313863555452,1686469809475595
2022-09-14,310.08,313.94,309.06,312.74,118207469,5655233883330,1658854757907200
2022-09-15,313.15,313.84,310.63,310.63,111218127,5471890375045,1651182757009185
2022-09-16,308.58,309.54,307.03,308.69,135937347,6618318444665,1638856814668715
2022-09-19,309.58,309.89,305.68,306.49,101185844,4835820924025,1621194436355340
2022-09-20,308.76,309.98,306.79,307.54,96957189,5034909510601,1628879145998995
2022-09-21,305.09,306.07,303.77,304.67,104487486,4651751430737,1613975051131885
2022-09-22,300.67,302.19,299.3,301.65,114961979,5170582804428,1602741040402575
2022-09-23,301.48,302.09,296.85,297.74,114627043,5178007171472,1574446618790225
2022-09-26,293.65,293.96,289.01,289.77,177691607,7088012007082,1530092349544605
2022-09-27,290.27,290.75,286.76,290.2,152309861,6310895750442,1532256478568230
2022-09-28,287.66,289.75,280.8,283.19,160839496,6903850200432,1495225781014440
2022-09-29,286.6,287.81,282.56,282.65,128427289,5584453689540,1496674214747415
2022-09-30,281.75,284.35,278.39,281.36,143737637,6233068060826,1485351845975770
2022-10-04,286.25,288.96,285.42,288.27,120019411,6053598630653,1522328610658835
2022-10-05,293.87,294.47,287.44,289.05,138906604,7289050714507,1528199264614880
2022-10-06,291.2,293.32,290.09,291.26,93858156,5017652190888,1542172687164050
2022-10-07,288.35,292.2,287.84,290.41,128156449,6006690793075,1539001559349110
2022-10-11,284.39,284.96,282.04,284.96,127821691,6026955263904,1513307427066110
2022-10-12,285.23,287.52,284.32,287.09,120861623,5557304225961,1521195022510240
2022-10-13,286.27,286.36,282.57,282.57,133288668,5498923729539,1495390687715980
2022-10-14,287.59,290.32,286.59,289.36,132068992,5109070080147,1529564594740170
2022-10-17,285.89,290.04,284.91,289.57,111596605,4981197435976,1534058016432630
2022-10-18,293.34,293.78,289.77,293.59,117118415,5739327512622,1554496622319980
2022-10-19,293.41,295.34,290.9,291.29,110850949,5688842015697,1545629556084115
2022-10-20,289.33,290.07,286.5,288.61,136903626,6043941128202,1532345342457865
2022-10-21,287.68,290.38,287.44,288.57,102369328,4677515388666,1531346564359760
2022-10-24,293.6,294.24,290.52,291.47,116175715,5372980905337,1547506547381860
2022-10-25,291.29,293.75,290.53,291.58,116351408,5506858759718,1547458881099250
2022-10-26,292.21,295.28,291.4,293.85,122301108,5868014820535,1559579464241160
2022-10-27,295.85,299.19,295.01,298.82,176203960,6808554050470,1587041667086670
2022-10-28,296.8,298.45,294.65,295.06,131077655,6484976824806,1571443400486065
2022-10-31,298.61,300.05,296.45,299.58,121050404,6465630072338,1589521550533185
2022-11-01,300.53,304.01,299.84,303.88,272490446,7030448259042,1618957536779360
2022-11-02,302.49,305.1,302.02,303.87,192341328,7319768034633,1620408588341980
2022-11-03,298.55,303.8,297.62,301.66,179815599,6978447675457,1614223614809565
2022-11-04,301.16,304.33,299.46,304.33,182715250,6204182341166,1628876574983600
2022-11-07,306.08,308.15,305.05,307.87,148868512,6158493838101,1645567171432680
2022-11-08,310.08,312.57,309.21,312.01,142951839,6698895346165,1664883580255970
2022-11-09,313.4,316.09,312.54,315.23,162126788,6677284098425,1682723916358200
2022-11-10,312.63,314.91,311.13,311.13,149974585,6946966113072,1666140306244075
2022-11-11,320.47,323.51,319.97,323.09,236342179,11022065112024,1724859783355060
2022-11-14,323.41,324.73,320.86,321.53,267590481,9296763009126,1717123598774690
2022-11-15,322.76,323.03,319.96,322.31,144811100,6544080313864,1719871806159000
2022-11-16,322.98,322.98,318.02,321.96,177085550,7137387506972,1718487302753930
2022-11-17,319.98,320.35,316.75,316.75,157359350,6011382173742,1693497579635920
2022-11-18,317.63,320.7,316.7,317.12,136518686,5463791570061,1695249020901385
2022-11-21,317.22,317.65,312.99,314.67,123416831,5039138952131,1677964380335380
2022-11-22,312.88,315.09,311.69,312.02,115972431,4784358271731,1666900249692910
2022-11-23,314.84,315.24,312.65,314.11,148269042,5419685980698,1674560656208230
2022-11-24,316.6,317.33,315.27,317.3,99544201,4872435845987,1690781537640250
2022-11-25,317.28,318.1,315.76,316.07,102914786,4082696378336,1687463164367020
2022-11-28,313.89,313.89,311.28,312.21,96035031,4381041192843,1666807679165940
2022-11-29,311.79,315.74,311.07,315.58,94417485,4131770406899,1684165582868355
2022-11-30,314.35,321.01,314.2,321.0,189080122,9682024719496,1712514081739000
2022-12-01,325.37,325.49,321.44,322.02,130317465,6281005430408,1716470500972685
2022-12-02,320.76,320.76,315.02,315.02,114750435,5464065704385,1682845040567765
2022-12-05,316.26,317.07,312.92,313.91,113970929,6186908574439,1671559715671070
2022-12-06,310.9,313.34,309.7,310.14,100040512,5111289716846,1653913287258840
2022-12-07,309.11,310.25,308.08,308.27,92852286,4668364483104,1646116686847150
2022-12-08,308.78,309.0,306.01,308.24,121095343,6140431209145,1638749410257720
2022-12-09,309.81,312.06,308.76,311.63,113451366,5851981397637,1651483622145040
2022-12-12,309.38,310.69,308.7,309.64,85706449,4104121326637,1639164845521710
2022-12-13,311.26,311.85,308.54,309.56,101876943,4798781863042,1638600028762715
2022-12-14,310.87,313.41,310.57,313.23,83853551,4342121846035,1657576640367325
2022-12-15,310.73,311.98,307.73,307.73,95261751,4219247393971,1628650201051015
2022-12-16,303.48,307.48,303.09,307.48,114653592,5111486074430,1628692870696730
2022-12-19,306.33,307.99,305.19,306.77,77963325,3389190880392,1623398277880325
2022-12-20,305.65,306.58,302.96,304.05,88754764,3751122599417,1611468594178060
2022-12-21,305.84,305.99,302.92,303.23,76956809,3424230440896,1607206141882055
2022-12-22,304.66,307.48,303.96,307.48,233308281,7502614059250,1627054279919300
2022-12-23,303.14,304.42,301.47,302.07,94834788,3983860533166,1597263274400675
2022-12-26,301.76,302.97,300.66,302.27,78881090,3328680326460,1600153844130730
2022-12-27,303.77,305.02,302.83,304.22,122967923,4996334393543,1610156557132930
2022-12-28,299.36,299.36,296.59,297.09,137294971,5455738601610,1572078453740100
2022-12-29,294.98,295.94,291.1,291.1,114466989,4641526284560,1541773570334525
2023-01-02,292.9,294.02,289.19,289.79,92544049,3817327305505,1535786624843340
2023-01-03,290.64,290.95,284.32,289.58,106623597,4524745849460,1530480035423500
2023-01-04,288.34,296.7,287.94,295.98,109947475,5193513528314,1557422148946850
2023-01-05,297.65,299.69,296.01,297.87,137287857,6003133980930,1563535980673890
2023-01-06,296.69,303.1,296.4,301.53,121021827,5367994107791,1581913625677170
2023-01-09,305.1,309.81,304.57,309.69,121175378,5859248488820,1625213886083170
2023-01-10,308.69,312.0,308.24,309.57,111372904,5344555761872,1625641839889735
2023-01-11,311.66,312.57,309.1,310.38,102603792,5055057989735,1630645819850575
2023-01-12,312.71,312.96,309.7,310.7,130719268,6002834360898,1634148968575160
2023-01-13,312.34,315.44,311.96,313.77,128647491,5505750697901,1649716459330850
2023-01-16,314.41,317.63,314.16,316.04,119827727,5136041719885,1659318168125025
2023-01-17,316.22,316.56,312.92,313.75,101245946,4829876737911,1644475052032200
2023-01-18,313.62,314.14,310.11,311.91,93051501,4402572106672,1636555678391630
2023-01-19,310.08,313.81,310.04,313.81,86249920,4301694616746,1645112193282350
2023-01-20,313.99,315.76,312.59,315.58,78972658,3966952670013,1656848612789790
2023-01-25,320.81,321.48,319.75,320.76,97520618,5108214178345,1681584844840226
2023-01-26,321.82,325.57,320.49,325.57,117869448,6422773590988,1710953932784260
2023-01-27,326.22,329.71,324.98,327.98,156157976,7350304258342,1721797939467355
2023-01-30,328.09,328.97,322.35,322.67,141804259,7646892750714,1693399374794250
2023-01-31,322.71,323.26,317.09,317.26,194662939,8634518594662,1672584987316754
2023-02-01,320.54,321.64,318.61,321.19,140522119,6544555570104,1690584864195177
2023-02-02,325.94,326.73,321.97,323.93,152767019,7307002311565,1704293188576769
2023-02-03,323.58,326.49,322.39,325.86,122861528,6514549516767,1713245864491347
2023-02-06,322.9,323.71,318.82,318.83,115868857,5563996962178,1679904795354502
2023-02-07,319.36,321.45,318.2,320.55,113208908,5635318120578,1690385462868006
2023-02-08,323.27,326.43,322.81,325.63,121204143,6160316395079,1713818458924189
2023-02-09,323.71,325.8,322.83,324.9,131429938,6925196103392,1712074437033107
2023-02-10,323.3,324.18,321.62,323.69,125805632,6354240788456,1703973544252861
2023-02-13,322.66,323.04,319.78,321.75,121921807,5641841024410,1692852992738074
2023-02-14,324.5,325.8,322.83,323.47,103203572,5258820216841,1701849758919759
2023-02-15,324.43,324.54,317.41,317.99,136826891,6976490099505,1675048455648118
2023-02-16,320.0,324.35,319.63,324.1,133653388,6873867546616,1709291367514309
