종목,월,방향,손절선(%),손절적용,구간,신호,제외,합계(%),평균(%),승률(%),손익비,손익분기 승률(%),질 때 표본,최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능,구간 시작일,구간 종료일
KODEX 코스닥150선물인버스,12,아래,무손절,가능,최근 5년,5,0,6.73,1.35,80.0,1.085,47.97,1,4.18,-2.02,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-3.0,가능,전체,10,0,-26.95,-2.69,0.0,0.0,100.0,10,-0.42,-3.8,1.01,3,5,4.5,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-3.0,가능,앞 절반,5,0,-15.8,-3.16,0.0,0.0,100.0,5,-3.0,-3.8,0.36,1,4,4.6,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-3.0,가능,뒤 절반,5,0,-11.14,-2.23,0.0,0.0,100.0,5,-0.42,-3.22,1.27,2,1,4.4,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-3.0,가능,최근 10년,10,0,-26.95,-2.69,0.0,0.0,100.0,10,-0.42,-3.8,1.01,3,5,4.5,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-3.0,가능,최근 5년,5,0,-11.14,-2.23,0.0,0.0,100.0,5,-0.42,-3.22,1.27,2,1,4.4,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-4.0,가능,전체,10,0,-25.97,-2.6,10.0,0.649,60.66,9,2.02,-4.0,2.06,0,5,5.4,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-4.0,가능,앞 절반,5,0,-19.41,-3.88,0.0,0.0,100.0,5,-3.41,-4.0,0.26,0,4,5.0,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-4.0,가능,뒤 절반,5,0,-6.55,-1.31,20.0,0.941,51.52,4,2.02,-4.0,2.31,0,1,5.8,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-4.0,가능,최근 10년,10,0,-25.97,-2.6,10.0,0.649,60.66,9,2.02,-4.0,2.06,0,5,5.4,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-4.0,가능,최근 5년,5,0,-6.55,-1.31,20.0,0.941,51.52,4,2.02,-4.0,2.31,0,1,5.8,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-5.0,가능,전체,10,0,-26.25,-2.63,10.0,0.642,60.9,9,2.02,-5.0,2.3,0,3,5.6,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-5.0,가능,앞 절반,5,0,-18.7,-3.74,0.0,0.0,100.0,5,-1.63,-5.0,1.39,0,2,5.4,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-5.0,가능,뒤 절반,5,0,-7.55,-1.51,20.0,0.843,54.27,4,2.02,-5.0,2.62,0,1,5.8,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-5.0,가능,최근 10년,10,0,-26.25,-2.63,10.0,0.642,60.9,9,2.02,-5.0,2.3,0,3,5.6,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-5.0,가능,최근 5년,5,0,-7.55,-1.51,20.0,0.843,54.27,4,2.02,-5.0,2.62,0,1,5.8,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-6.0,가능,전체,10,0,-26.72,-2.67,10.0,0.632,61.29,9,2.02,-6.0,2.39,0,1,5.9,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-6.0,가능,앞 절반,5,0,-19.99,-4.0,0.0,0.0,100.0,5,-1.63,-6.0,1.71,0,1,5.6,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-6.0,가능,뒤 절반,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-6.0,가능,최근 10년,10,0,-26.72,-2.67,10.0,0.632,61.29,9,2.02,-6.0,2.39,0,1,5.9,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-6.0,가능,최근 5년,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-7.0,가능,전체,10,0,-27.72,-2.77,10.0,0.61,62.1,9,2.02,-7.0,2.56,0,1,5.9,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-7.0,가능,앞 절반,5,0,-20.99,-4.2,0.0,0.0,100.0,5,-1.63,-7.0,2.03,0,1,5.6,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-7.0,가능,뒤 절반,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-7.0,가능,최근 10년,10,0,-27.72,-2.77,10.0,0.61,62.1,9,2.02,-7.0,2.56,0,1,5.9,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-7.0,가능,최근 5년,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-8.0,가능,전체,10,0,-28.72,-2.87,10.0,0.59,62.87,9,2.02,-8.0,2.76,0,1,5.9,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-8.0,가능,앞 절반,5,0,-21.99,-4.4,0.0,0.0,100.0,5,-1.63,-8.0,2.4,0,1,5.6,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-8.0,가능,뒤 절반,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-8.0,가능,최근 10년,10,0,-28.72,-2.87,10.0,0.59,62.87,9,2.02,-8.0,2.76,0,1,5.9,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-8.0,가능,최근 5년,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-9.0,가능,전체,10,0,-29.72,-2.97,10.0,0.572,63.62,9,2.02,-9.0,2.98,0,1,6.0,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-9.0,가능,앞 절반,5,0,-22.99,-4.6,0.0,0.0,100.0,5,-1.63,-9.0,2.78,0,1,5.8,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-9.0,가능,뒤 절반,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-9.0,가능,최근 10년,10,0,-29.72,-2.97,10.0,0.572,63.62,9,2.02,-9.0,2.98,0,1,6.0,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-9.0,가능,최근 5년,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-10.0,가능,전체,10,0,-30.14,-3.01,10.0,0.564,63.92,9,2.02,-9.42,3.07,0,0,6.0,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-10.0,가능,앞 절반,5,0,-23.4,-4.68,0.0,0.0,100.0,5,-1.63,-9.42,2.95,0,0,5.8,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,-10.0,가능,뒤 절반,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-10.0,가능,최근 10년,10,0,-30.14,-3.01,10.0,0.564,63.92,9,2.02,-9.42,3.07,0,0,6.0,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,-10.0,가능,최근 5년,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,무손절,가능,전체,10,0,-30.14,-3.01,10.0,0.564,63.92,9,2.02,-9.42,3.07,0,0,6.0,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,무손절,가능,앞 절반,5,0,-23.4,-4.68,0.0,0.0,100.0,5,-1.63,-9.42,2.95,0,0,5.8,아니오,2016-12-20,2020-12-18
KODEX 코스닥150선물인버스,12,위,무손절,가능,뒤 절반,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,무손절,가능,최근 10년,10,0,-30.14,-3.01,10.0,0.564,63.92,9,2.02,-9.42,3.07,0,0,6.0,예,2016-12-20,2025-12-19
KODEX 코스닥150선물인버스,12,위,무손절,가능,최근 5년,5,0,-6.73,-1.35,20.0,0.922,52.03,4,2.02,-4.18,2.36,0,0,6.2,아니오,2021-12-20,2025-12-19
코스닥150 지수,1,아래,무손절,불가(고저가 없음),전체,17,0,1.28,0.08,58.82,0.722,58.06,7,9.65,-26.16,7.92,0,0,6.94,예,2010-01-20,2026-01-20
코스닥150 지수,1,아래,무손절,불가(고저가 없음),앞 절반,8,0,13.39,1.67,75.0,2.158,31.66,2,9.34,-1.22,3.34,0,0,6.88,아니오,2010-01-20,2017-01-20
코스닥150 지수,1,아래,무손절,불가(고저가 없음),뒤 절반,9,0,-12.1,-1.34,44.44,0.85,54.05,5,9.65,-26.16,10.53,0,0,7.0,아니오,2018-01-19,2026-01-20
코스닥150 지수,1,아래,무손절,불가(고저가 없음),최근 10년,10,0,-10.97,-1.1,50.0,0.71,58.48,5,9.65,-26.16,9.96,0,0,6.8,예,2017-01-20,2026-01-20
코스닥150 지수,1,아래,무손절,불가(고저가 없음),최근 5년,5,0,-15.92,-3.18,40.0,0.716,58.26,3,9.65,-26.16,13.8,0,0,6.4,아니오,2022-01-20,2026-01-20
코스닥150 지수,1,위,무손절,불가(고저가 없음),전체,17,0,-1.28,-0.08,41.18,1.384,41.94,10,26.16,-9.65,7.92,0,0,6.94,예,2010-01-20,2026-01-20
코스닥150 지수,1,위,무손절,불가(고저가 없음),앞 절반,8,0,-13.39,-1.67,25.0,0.463,68.34,6,1.22,-9.34,3.34,0,0,6.88,아니오,2010-01-20,2017-01-20
코스닥150 지수,1,위,무손절,불가(고저가 없음),뒤 절반,9,0,12.1,1.34,55.56,1.176,45.95,4,26.16,-9.65,10.53,0,0,7.0,아니오,2018-01-19,2026-01-20
코스닥150 지수,1,위,무손절,불가(고저가 없음),최근 10년,10,0,10.97,1.1,50.0,1.408,41.52,5,26.16,-9.65,9.96,0,0,6.8,예,2017-01-20,2026-01-20
코스닥150 지수,1,위,무손절,불가(고저가 없음),최근 5년,5,0,15.92,3.18,60.0,1.396,41.74,2,26.16,-9.65,13.8,0,0,6.4,아니오,2022-01-20,2026-01-20
코스닥150 지수,2,아래,무손절,불가(고저가 없음),전체,17,0,7.71,0.45,47.06,1.736,36.55,9,8.49,-4.52,3.07,0,0,5.88,예,2010-02-19,2026-02-20
코스닥150 지수,2,아래,무손절,불가(고저가 없음),앞 절반,8,0,-3.24,-0.41,25.0,1.422,41.29,6,2.18,-2.07,1.39,0,0,5.88,아니오,2010-02-19,2017-02-20
코스닥150 지수,2,아래,무손절,불가(고저가 없음),뒤 절반,9,0,10.96,1.22,66.67,1.181,45.85,3,8.49,-4.52,3.97,0,0,5.89,아니오,2018-02-20,2026-02-20
코스닥150 지수,2,아래,무손절,불가(고저가 없음),최근 10년,10,0,11.7,1.17,70.0,1.052,48.74,3,8.49,-4.52,3.74,0,0,5.9,예,2017-02-20,2026-02-20
코스닥150 지수,2,아래,무손절,불가(고저가 없음),최근 5년,5,0,-5.02,-1.0,40.0,0.564,63.94,3,2.78,-4.52,2.76,0,0,6.0,아니오,2022-02-18,2026-02-20
코스닥150 지수,2,위,무손절,불가(고저가 없음),전체,17,0,-7.71,-0.45,52.94,0.576,63.45,8,4.52,-8.49,3.07,0,0,5.88,예,2010-02-19,2026-02-20
코스닥150 지수,2,위,무손절,불가(고저가 없음),앞 절반,8,0,3.24,0.41,75.0,0.703,58.71,2,2.07,-2.18,1.39,0,0,5.88,아니오,2010-02-19,2017-02-20
코스닥150 지수,2,위,무손절,불가(고저가 없음),뒤 절반,9,0,-10.96,-1.22,33.33,0.847,54.15,6,4.52,-8.49,3.97,0,0,5.89,아니오,2018-02-20,2026-02-20
코스닥150 지수,2,위,무손절,불가(고저가 없음),최근 10년,10,0,-11.7,-1.17,30.0,0.951,51.26,7,4.52,-8.49,3.74,0,0,5.9,예,2017-02-20,2026-02-20
코스닥150 지수,2,위,무손절,불가(고저가 없음),최근 5년,5,0,5.02,1.0,60.0,1.773,36.06,2,4.52,-2.78,2.76,0,0,6.0,아니오,2022-02-18,2026-02-20
코스닥150 지수,3,아래,무손절,불가(고저가 없음),전체,17,0,-10.11,-0.59,52.94,0.671,59.83,8,9.74,-19.09,6.48,0,0,7.82,예,2010-03-19,2026-03-20
코스닥150 지수,3,아래,무손절,불가(고저가 없음),앞 절반,8,0,-5.93,-0.74,50.0,0.497,66.79,4,2.31,-6.92,3.06,0,0,8.0,아니오,2010-03-19,2017-03-20
코스닥150 지수,3,아래,무손절,불가(고저가 없음),뒤 절반,9,0,-4.18,-0.46,55.56,0.687,59.29,4,9.74,-19.09,8.71,0,0,7.67,아니오,2018-03-20,2026-03-20
코스닥150 지수,3,아래,무손절,불가(고저가 없음),최근 10년,10,0,-7.05,-0.7,50.0,0.782,56.1,5,9.74,-19.09,8.24,0,0,7.8,예,2017-03-20,2026-03-20
코스닥150 지수,3,아래,무손절,불가(고저가 없음),최근 5년,5,0,7.4,1.48,40.0,2.564,28.06,3,9.74,-7.17,7.21,0,0,7.8,아니오,2022-03-18,2026-03-20
코스닥150 지수,3,위,무손절,불가(고저가 없음),전체,17,0,10.11,0.59,47.06,1.489,40.17,9,19.09,-9.74,6.48,0,0,7.82,예,2010-03-19,2026-03-20
코스닥150 지수,3,위,무손절,불가(고저가 없음),앞 절반,8,0,5.93,0.74,50.0,2.011,33.21,4,6.92,-2.31,3.06,0,0,8.0,아니오,2010-03-19,2017-03-20
코스닥150 지수,3,위,무손절,불가(고저가 없음),뒤 절반,9,0,4.18,0.46,44.44,1.456,40.71,5,19.09,-9.74,8.71,0,0,7.67,아니오,2018-03-20,2026-03-20
코스닥150 지수,3,위,무손절,불가(고저가 없음),최근 10년,10,0,7.05,0.7,50.0,1.278,43.9,5,19.09,-9.74,8.24,0,0,7.8,예,2017-03-20,2026-03-20
코스닥150 지수,3,위,무손절,불가(고저가 없음),최근 5년,5,0,-7.4,-1.48,60.0,0.39,71.94,2,7.17,-9.74,7.21,0,0,7.8,아니오,2022-03-18,2026-03-20
코스닥150 지수,4,아래,무손절,불가(고저가 없음),전체,17,0,21.03,1.24,70.59,1.208,45.28,5,7.02,-3.76,2.82,0,0,7.12,예,2010-04-20,2026-04-20
코스닥150 지수,4,아래,무손절,불가(고저가 없음),앞 절반,8,0,9.53,1.19,75.0,0.847,54.15,2,4.33,-3.27,2.87,0,0,7.12,아니오,2010-04-20,2017-04-20
코스닥150 지수,4,아래,무손절,불가(고저가 없음),뒤 절반,9,0,11.5,1.28,66.67,1.678,37.34,3,7.02,-3.76,2.96,0,0,7.11,아니오,2018-04-20,2026-04-20
코스닥150 지수,4,아래,무손절,불가(고저가 없음),최근 10년,10,0,12.92,1.29,70.0,1.564,39.01,3,7.02,-3.76,2.79,0,0,7.0,예,2017-04-20,2026-04-20
코스닥150 지수,4,아래,무손절,불가(고저가 없음),최근 5년,5,0,1.49,0.3,60.0,0.883,53.11,2,2.61,-3.76,2.68,0,0,7.2,아니오,2022-04-20,2026-04-20
코스닥150 지수,4,위,무손절,불가(고저가 없음),전체,17,0,-21.03,-1.24,29.41,0.828,54.72,12,3.76,-7.02,2.82,0,0,7.12,예,2010-04-20,2026-04-20
코스닥150 지수,4,위,무손절,불가(고저가 없음),앞 절반,8,0,-9.53,-1.19,25.0,1.181,45.85,6,3.27,-4.33,2.87,0,0,7.12,아니오,2010-04-20,2017-04-20
코스닥150 지수,4,위,무손절,불가(고저가 없음),뒤 절반,9,0,-11.5,-1.28,33.33,0.596,62.66,6,3.76,-7.02,2.96,0,0,7.11,아니오,2018-04-20,2026-04-20
코스닥150 지수,4,위,무손절,불가(고저가 없음),최근 10년,10,0,-12.92,-1.29,30.0,0.64,60.99,7,3.76,-7.02,2.79,0,0,7.0,예,2017-04-20,2026-04-20
코스닥150 지수,4,위,무손절,불가(고저가 없음),최근 5년,5,0,-1.49,-0.3,40.0,1.133,46.89,3,3.76,-2.61,2.68,0,0,7.2,아니오,2022-04-20,2026-04-20
코스닥150 지수,5,아래,무손절,불가(고저가 없음),전체,17,0,-30.38,-1.79,17.65,0.525,65.56,14,1.9,-6.2,2.19,0,0,7.47,예,2010-05-20,2026-05-20
코스닥150 지수,5,아래,무손절,불가(고저가 없음),앞 절반,8,0,-13.14,-1.64,12.5,0.883,53.1,7,1.9,-5.17,2.05,0,0,7.38,아니오,2010-05-20,2017-05-19
코스닥150 지수,5,아래,무손절,불가(고저가 없음),뒤 절반,9,0,-17.24,-1.92,22.22,0.357,73.72,7,1.2,-6.2,2.42,0,0,7.56,아니오,2018-05-18,2026-05-20
코스닥150 지수,5,아래,무손절,불가(고저가 없음),최근 10년,10,0,-19.2,-1.92,20.0,0.37,73.0,8,1.2,-6.2,2.28,0,0,7.6,예,2017-05-19,2026-05-20
코스닥150 지수,5,아래,무손절,불가(고저가 없음),최근 5년,5,0,-14.17,-2.83,20.0,0.201,83.24,4,0.75,-6.2,2.74,0,0,7.4,아니오,2022-05-20,2026-05-20
코스닥150 지수,5,위,무손절,불가(고저가 없음),전체,17,0,30.38,1.79,82.35,1.904,34.44,3,6.2,-1.9,2.19,0,0,7.47,예,2010-05-20,2026-05-20
코스닥150 지수,5,위,무손절,불가(고저가 없음),앞 절반,8,0,13.14,1.64,87.5,1.132,46.9,1,5.17,-1.9,2.05,0,0,7.38,아니오,2010-05-20,2017-05-19
코스닥150 지수,5,위,무손절,불가(고저가 없음),뒤 절반,9,0,17.24,1.92,77.78,2.804,26.28,2,6.2,-1.2,2.42,0,0,7.56,아니오,2018-05-18,2026-05-20
코스닥150 지수,5,위,무손절,불가(고저가 없음),최근 10년,10,0,19.2,1.92,80.0,2.704,27.0,2,6.2,-1.2,2.28,0,0,7.6,예,2017-05-19,2026-05-20
코스닥150 지수,5,위,무손절,불가(고저가 없음),최근 5년,5,0,14.17,2.83,80.0,4.967,16.76,1,6.2,-0.75,2.74,0,0,7.4,아니오,2022-05-20,2026-05-20
코스닥150 지수,6,아래,무손절,불가(고저가 없음),전체,17,0,16.31,0.96,58.82,2.038,32.91,7,7.52,-5.62,2.75,0,0,7.12,예,2010-06-18,2026-06-19
코스닥150 지수,6,아래,무손절,불가(고저가 없음),앞 절반,8,0,-5.26,-0.66,37.5,0.483,67.41,5,1.24,-5.62,2.12,0,0,7.25,아니오,2010-06-18,2017-06-20
코스닥150 지수,6,아래,무손절,불가(고저가 없음),뒤 절반,9,0,21.57,2.4,77.78,5.762,14.79,2,7.52,-1.11,2.49,0,0,7.0,아니오,2018-06-20,2026-06-19
코스닥150 지수,6,아래,무손절,불가(고저가 없음),최근 10년,10,0,21.43,2.14,70.0,7.717,11.47,3,7.52,-1.11,2.48,0,0,7.1,예,2017-06-20,2026-06-19
코스닥150 지수,6,아래,무손절,불가(고저가 없음),최근 5년,5,0,13.2,2.64,100.0,,,0,4.02,1.48,1.11,0,0,7.0,아니오,2022-06-20,2026-06-19
코스닥150 지수,6,위,무손절,불가(고저가 없음),전체,17,0,-16.31,-0.96,41.18,0.491,67.09,10,5.62,-7.52,2.75,0,0,7.12,예,2010-06-18,2026-06-19
코스닥150 지수,6,위,무손절,불가(고저가 없음),앞 절반,8,0,5.26,0.66,62.5,2.069,32.59,3,5.62,-1.24,2.12,0,0,7.25,아니오,2010-06-18,2017-06-20
코스닥150 지수,6,위,무손절,불가(고저가 없음),뒤 절반,9,0,-21.57,-2.4,22.22,0.174,85.21,7,1.11,-7.52,2.49,0,0,7.0,아니오,2018-06-20,2026-06-19
코스닥150 지수,6,위,무손절,불가(고저가 없음),최근 10년,10,0,-21.43,-2.14,30.0,0.13,88.53,7,1.11,-7.52,2.48,0,0,7.1,예,2017-06-20,2026-06-19
코스닥150 지수,6,위,무손절,불가(고저가 없음),최근 5년,5,0,-13.2,-2.64,0.0,0.0,100.0,5,-1.48,-4.02,1.11,0,0,7.0,아니오,2022-06-20,2026-06-19
코스닥150 지수,7,아래,무손절,불가(고저가 없음),전체,17,0,29.76,1.75,70.59,1.207,45.3,5,8.22,-4.51,3.74,0,0,7.88,예,2010-07-20,2026-07-20
코스닥150 지수,7,아래,무손절,불가(고저가 없음),앞 절반,8,0,17.43,2.18,75.0,1.384,41.94,2,8.22,-3.9,3.78,0,0,7.75,아니오,2010-07-20,2017-07-20
코스닥150 지수,7,아래,무손절,불가(고저가 없음),뒤 절반,9,0,12.33,1.37,66.67,1.107,47.46,3,6.23,-4.51,3.89,0,0,8.0,아니오,2018-07-20,2026-07-20
코스닥150 지수,7,아래,무손절,불가(고저가 없음),최근 10년,10,0,15.83,1.58,70.0,1.096,47.7,3,6.23,-4.51,3.73,0,0,7.9,예,2017-07-20,2026-07-20
코스닥150 지수,7,아래,무손절,불가(고저가 없음),최근 5년,5,0,4.28,0.86,60.0,1.172,46.05,2,4.72,-4.2,3.62,0,0,8.0,아니오,2022-07-20,2026-07-20
코스닥150 지수,7,위,무손절,불가(고저가 없음),전체,17,0,-29.76,-1.75,29.41,0.828,54.7,12,4.51,-8.22,3.74,0,0,7.88,예,2010-07-20,2026-07-20
코스닥150 지수,7,위,무손절,불가(고저가 없음),앞 절반,8,0,-17.43,-2.18,25.0,0.722,58.06,6,3.9,-8.22,3.78,0,0,7.75,아니오,2010-07-20,2017-07-20
코스닥150 지수,7,위,무손절,불가(고저가 없음),뒤 절반,9,0,-12.33,-1.37,33.33,0.903,52.54,6,4.51,-6.23,3.89,0,0,8.0,아니오,2018-07-20,2026-07-20
코스닥150 지수,7,위,무손절,불가(고저가 없음),최근 10년,10,0,-15.83,-1.58,30.0,0.912,52.3,7,4.51,-6.23,3.73,0,0,7.9,예,2017-07-20,2026-07-20
코스닥150 지수,7,위,무손절,불가(고저가 없음),최근 5년,5,0,-4.28,-0.86,40.0,0.853,53.95,3,4.2,-4.72,3.62,0,0,8.0,아니오,2022-07-20,2026-07-20
코스닥150 지수,8,아래,무손절,불가(고저가 없음),전체,17,0,-30.1,-1.77,35.29,0.688,59.25,11,5.61,-8.65,4.27,0,0,7.82,예,2010-08-20,2026-08-20
코스닥150 지수,8,아래,무손절,불가(고저가 없음),앞 절반,8,0,-3.2,-0.4,37.5,1.338,42.77,5,5.61,-4.89,4.16,0,0,7.88,아니오,2010-08-20,2017-08-18
코스닥150 지수,8,아래,무손절,불가(고저가 없음),뒤 절반,9,0,-26.9,-2.99,33.33,0.315,76.03,6,2.0,-8.65,4.22,0,0,7.78,아니오,2018-08-20,2026-08-20
코스닥150 지수,8,아래,무손절,불가(고저가 없음),최근 10년,10,0,-29.69,-2.97,30.0,0.338,74.73,7,2.0,-8.65,3.98,0,0,7.9,예,2017-08-18,2026-08-20
코스닥150 지수,8,아래,무손절,불가(고저가 없음),최근 5년,5,0,-2.02,-0.4,60.0,0.476,67.77,2,2.0,-5.46,3.18,0,0,7.8,아니오,2022-08-19,2026-08-20
코스닥150 지수,8,위,무손절,불가(고저가 없음),전체,17,0,30.1,1.77,64.71,1.454,40.75,6,8.65,-5.61,4.27,0,0,7.82,예,2010-08-20,2026-08-20
코스닥150 지수,8,위,무손절,불가(고저가 없음),앞 절반,8,0,3.2,0.4,62.5,0.747,57.23,3,4.89,-5.61,4.16,0,0,7.88,아니오,2010-08-20,2017-08-18
코스닥150 지수,8,위,무손절,불가(고저가 없음),뒤 절반,9,0,26.9,2.99,66.67,3.172,23.97,3,8.65,-2.0,4.22,0,0,7.78,아니오,2018-08-20,2026-08-20
코스닥150 지수,8,위,무손절,불가(고저가 없음),최근 10년,10,0,29.69,2.97,70.0,2.957,25.27,3,8.65,-2.0,3.98,0,0,7.9,예,2017-08-18,2026-08-20
코스닥150 지수,8,위,무손절,불가(고저가 없음),최근 5년,5,0,2.02,0.4,40.0,2.103,32.23,3,5.46,-2.0,3.18,0,0,7.8,아니오,2022-08-19,2026-08-20
코스닥150 지수,9,아래,무손절,불가(고저가 없음),전체,16,0,35.69,2.23,75.0,2.021,33.1,4,10.42,-2.89,3.44,0,0,6.31,예,2010-09-20,2025-09-19
코스닥150 지수,9,아래,무손절,불가(고저가 없음),앞 절반,8,0,4.87,0.61,75.0,0.651,60.57,2,3.82,-2.89,2.28,0,0,6.62,아니오,2010-09-20,2017-09-20
코스닥150 지수,9,아래,무손절,불가(고저가 없음),뒤 절반,8,0,30.82,3.85,75.0,5.623,15.1,2,10.42,-1.84,3.76,0,0,6.0,아니오,2018-09-20,2025-09-19
코스닥150 지수,9,아래,무손절,불가(고저가 없음),최근 10년,10,0,32.09,3.21,80.0,4.38,18.59,2,10.42,-1.84,3.59,0,0,6.3,예,2016-09-20,2025-09-19
코스닥150 지수,9,아래,무손절,불가(고저가 없음),최근 5년,5,0,19.9,3.98,80.0,2.955,25.28,1,10.42,-1.84,4.41,0,0,6.4,아니오,2021-09-17,2025-09-19
코스닥150 지수,9,위,무손절,불가(고저가 없음),전체,16,0,-35.69,-2.23,25.0,0.495,66.9,12,2.89,-10.42,3.44,0,0,6.31,예,2010-09-20,2025-09-19
코스닥150 지수,9,위,무손절,불가(고저가 없음),앞 절반,8,0,-4.87,-0.61,25.0,1.536,39.43,6,2.89,-3.82,2.28,0,0,6.62,아니오,2010-09-20,2017-09-20
코스닥150 지수,9,위,무손절,불가(고저가 없음),뒤 절반,8,0,-30.82,-3.85,25.0,0.178,84.9,6,1.84,-10.42,3.76,0,0,6.0,아니오,2018-09-20,2025-09-19
코스닥150 지수,9,위,무손절,불가(고저가 없음),최근 10년,10,0,-32.09,-3.21,20.0,0.228,81.41,8,1.84,-10.42,3.59,0,0,6.3,예,2016-09-20,2025-09-19
코스닥150 지수,9,위,무손절,불가(고저가 없음),최근 5년,5,0,-19.9,-3.98,20.0,0.338,74.72,4,1.84,-10.42,4.41,0,0,6.4,아니오,2021-09-17,2025-09-19
코스닥150 지수,10,아래,무손절,불가(고저가 없음),전체,16,0,3.13,0.2,43.75,1.449,40.83,9,11.76,-5.16,4.48,0,0,7.88,예,2010-10-20,2025-10-20
코스닥150 지수,10,아래,무손절,불가(고저가 없음),앞 절반,8,0,-4.38,-0.55,37.5,0.924,51.96,5,3.18,-4.07,2.48,0,0,7.75,아니오,2010-10-20,2017-10-20
코스닥150 지수,10,아래,무손절,불가(고저가 없음),뒤 절반,8,0,7.5,0.94,50.0,1.508,39.87,4,11.76,-5.16,5.96,0,0,8.0,아니오,2018-10-19,2025-10-20
코스닥150 지수,10,아래,무손절,불가(고저가 없음),최근 10년,10,0,6.96,0.7,50.0,1.377,42.08,5,11.76,-5.16,5.53,0,0,7.8,예,2016-10-20,2025-10-20
