종목,테스트,파라미터,시작연도,방향,시대 구간,신호,사건,베이스라인,구간,기준,신호 표본,베이스라인 표본,평균 초과(%p),중앙값 초과(%p),승률 초과(%p)
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1일,종가,25,3836,1.63,2.15,11.11
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1일,익일시가,25,3836,0.02,0.24,2.91
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1주,종가,25,3832,4.79,4.72,17.59
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1주,익일시가,25,3832,3.16,2.57,22.82
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1개월,종가,20,3816,6.43,6.95,30.05
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1개월,익일시가,20,3816,4.26,4.37,20.47
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,3개월,종가,16,3774,30.9,31.45,42.45
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,3개월,익일시가,16,3774,27.68,28.77,36.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,6개월,종가,12,3711,26.67,35.07,45.7
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,6개월,익일시가,12,3711,24.42,31.77,45.73
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1년,종가,11,3585,54.14,59.01,43.79
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1년,익일시가,11,3585,51.35,55.0,44.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1일,종가,25,1631,1.64,2.15,11.46
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1일,익일시가,25,1631,0.0,0.22,1.17
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1주,종가,25,1631,4.81,4.59,15.72
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1주,익일시가,25,1631,3.15,2.42,20.64
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1개월,종가,20,1631,6.66,6.69,28.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1개월,익일시가,20,1631,4.45,4.12,19.21
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,3개월,종가,16,1631,32.12,31.08,40.28
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,3개월,익일시가,16,1631,28.87,28.41,34.15
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,6개월,종가,12,1631,29.45,33.79,40.1
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,6개월,익일시가,12,1631,27.17,30.52,39.73
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1년,종가,11,1631,51.55,56.59,33.6
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1년,익일시가,11,1631,48.75,52.67,33.66
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1일,종가,25,1609,1.63,2.15,11.17
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1일,익일시가,25,1609,-0.0,0.21,0.73
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1주,종가,25,1609,4.82,4.59,16.06
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1주,익일시가,25,1609,3.17,2.45,20.75
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1개월,종가,20,1607,6.63,6.57,27.63
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1개월,익일시가,20,1607,4.42,3.97,18.37
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,3개월,종가,16,1607,31.75,30.57,36.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,3개월,익일시가,16,1607,28.5,27.95,30.59
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,6개월,종가,12,1607,28.65,32.87,35.03
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,6개월,익일시가,12,1607,26.37,29.55,34.72
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1년,종가,11,1607,50.89,55.7,31.05
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 EMA200,1년,익일시가,11,1607,48.09,51.74,31.05
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1일,종가,256,3836,0.1,0.04,2.97
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1일,익일시가,256,3836,0.08,0.01,0.91
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1주,종가,256,3832,0.21,0.11,1.45
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1주,익일시가,256,3832,0.19,0.07,1.89
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1개월,종가,255,3816,0.32,0.01,-0.05
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1개월,익일시가,255,3816,0.28,0.1,0.37
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,3개월,종가,252,3774,0.83,0.12,2.77
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,3개월,익일시가,252,3774,0.81,0.08,2.9
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,6개월,종가,244,3711,1.41,0.32,-0.61
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,6개월,익일시가,244,3711,1.4,0.3,-0.17
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1년,종가,233,3585,2.23,0.12,1.3
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,단순 보유,1년,익일시가,233,3585,2.18,0.03,-0.16
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1일,종가,256,1631,0.11,0.04,3.31
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1일,익일시가,256,1631,0.06,-0.01,-0.83
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1주,종가,256,1631,0.24,-0.03,-0.43
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1주,익일시가,256,1631,0.18,-0.08,-0.29
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1개월,종가,255,1631,0.55,-0.25,-1.57
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1개월,익일시가,255,1631,0.48,-0.14,-0.89
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,3개월,종가,252,1631,2.05,-0.26,0.6
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,3개월,익일시가,252,1631,2.0,-0.28,0.72
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,6개월,종가,244,1631,4.19,-0.96,-6.21
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,6개월,익일시가,244,1631,4.15,-0.95,-6.17
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1년,종가,233,1631,-0.36,-2.3,-8.89
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 SMA200,1년,익일시가,233,1631,-0.42,-2.3,-10.55
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1일,종가,256,1609,0.09,0.04,3.03
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1일,익일시가,256,1609,0.05,-0.02,-1.27
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1주,종가,256,1609,0.25,-0.02,-0.08
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1주,익일시가,256,1609,0.2,-0.05,-0.17
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1개월,종가,255,1607,0.51,-0.37,-2.47
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1개월,익일시가,255,1607,0.44,-0.29,-1.73
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,3개월,종가,252,1607,1.68,-0.76,-3.15
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,3개월,익일시가,252,1607,1.63,-0.74,-2.84
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,6개월,종가,244,1607,3.39,-1.87,-11.28
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,6개월,익일시가,244,1607,3.35,-1.93,-11.18
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1년,종가,233,1607,-1.02,-3.2,-11.44
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 상승,전체,256,55,조건부 EMA200,1년,익일시가,233,1607,-1.09,-3.23,-13.15
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1일,종가,194,3836,0.1,-0.08,-4.44
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1일,익일시가,194,3836,-0.03,-0.05,-2.18
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1주,종가,194,3832,-0.14,-0.19,-3.89
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1주,익일시가,194,3832,-0.26,-0.16,-3.18
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1개월,종가,193,3816,-0.65,-0.01,0.49
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1개월,익일시가,193,3816,-0.71,-0.2,-1.68
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,3개월,종가,191,3774,-1.26,-0.56,-2.58
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,3개월,익일시가,191,3774,-1.31,-0.59,-4.02
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,6개월,종가,188,3711,-3.14,-0.78,-1.64
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,6개월,익일시가,188,3711,-3.09,-0.72,-3.21
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1년,종가,186,3585,-4.19,-1.06,-2.98
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,단순 보유,1년,익일시가,186,3585,-4.12,-1.0,-1.12
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1일,종가,194,1631,0.12,-0.09,-4.09
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1일,익일시가,194,1631,-0.05,-0.07,-3.92
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1주,종가,194,1631,-0.11,-0.32,-5.77
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1주,익일시가,194,1631,-0.27,-0.31,-5.36
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1개월,종가,193,1631,-0.42,-0.27,-1.03
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1개월,익일시가,193,1631,-0.51,-0.44,-2.94
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,3개월,종가,191,1631,-0.04,-0.93,-4.74
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,3개월,익일시가,191,1631,-0.12,-0.95,-6.19
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,6개월,종가,188,1631,-0.37,-2.06,-7.24
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,6개월,익일시가,188,1631,-0.34,-1.97,-9.21
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1년,종가,186,1631,-6.77,-3.48,-13.18
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 SMA200,1년,익일시가,186,1631,-6.72,-3.32,-11.5
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1일,종가,194,1609,0.1,-0.09,-4.37
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1일,익일시가,194,1609,-0.06,-0.08,-4.37
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1주,종가,194,1609,-0.11,-0.32,-5.42
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1주,익일시가,194,1609,-0.25,-0.28,-5.25
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1개월,종가,193,1607,-0.46,-0.39,-1.93
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1개월,익일시가,193,1607,-0.55,-0.59,-3.78
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,3개월,종가,191,1607,-0.41,-1.43,-8.5
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,3개월,익일시가,191,1607,-0.49,-1.41,-9.76
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,6개월,종가,188,1607,-1.17,-2.98,-12.31
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,6개월,익일시가,188,1607,-1.15,-2.94,-14.21
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1년,종가,186,1607,-7.43,-4.37,-15.72
KODEX 200,테스트 B(연속 등락),N=3,2011,연속 하락,전체,194,65,조건부 EMA200,1년,익일시가,186,1607,-7.39,-4.25,-14.11
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1일,종가,144,3836,0.08,0.05,5.44
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1일,익일시가,144,3836,0.07,0.02,1.61
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1주,종가,144,3832,0.01,0.06,2.53
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1주,익일시가,144,3832,0.0,0.06,2.37
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1개월,종가,144,3816,0.43,0.04,2.69
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1개월,익일시가,144,3816,0.42,0.28,2.41
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,3개월,종가,142,3774,1.47,0.84,5.12
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,3개월,익일시가,142,3774,1.46,1.08,5.96
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,6개월,종가,137,3711,3.42,1.66,5.56
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,6개월,익일시가,137,3711,3.42,1.55,4.85
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1년,종가,129,3585,5.08,3.01,5.81
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,단순 보유,1년,익일시가,129,3585,5.0,2.91,6.06
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1일,종가,144,1631,0.09,0.05,5.79
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1일,익일시가,144,1631,0.05,-0.0,-0.13
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1주,종가,144,1631,0.03,-0.07,0.66
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1주,익일시가,144,1631,-0.01,-0.09,0.19
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1개월,종가,144,1631,0.65,-0.22,1.17
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1개월,익일시가,144,1631,0.61,0.04,1.15
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,3개월,종가,142,1631,2.69,0.47,2.96
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,3개월,익일시가,142,1631,2.64,0.72,3.78
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,6개월,종가,137,1631,6.2,0.38,-0.05
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,6개월,익일시가,137,1631,6.17,0.3,-1.15
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1년,종가,129,1631,2.49,0.58,-4.39
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 SMA200,1년,익일시가,129,1631,2.39,0.58,-4.32
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1일,종가,144,1609,0.08,0.04,5.51
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1일,익일시가,144,1609,0.04,-0.01,-0.58
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1주,종가,144,1609,0.04,-0.06,1.01
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1주,익일시가,144,1609,0.01,-0.06,0.3
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1개월,종가,144,1607,0.62,-0.34,0.26
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1개월,익일시가,144,1607,0.57,-0.12,0.32
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,3개월,종가,142,1607,2.32,-0.03,-0.8
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,3개월,익일시가,142,1607,2.27,0.26,0.22
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,6개월,종가,137,1607,5.4,-0.53,-5.11
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,6개월,익일시가,137,1607,5.37,-0.67,-6.15
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1년,종가,129,1607,1.83,-0.31,-6.93
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 상승,전체,144,67,조건부 EMA200,1년,익일시가,129,1607,1.73,-0.35,-6.93
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1일,종가,98,3836,0.09,-0.0,0.17
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1일,익일시가,98,3836,0.03,0.02,1.93
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1주,종가,98,3832,-0.25,-0.49,-7.47
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1주,익일시가,98,3832,-0.31,-0.31,-5.22
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1개월,종가,98,3816,-0.26,-0.33,-2.91
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1개월,익일시가,98,3816,-0.33,-0.29,-3.51
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,3개월,종가,98,3774,-1.58,0.16,-0.41
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,3개월,익일시가,98,3774,-1.67,0.19,-1.3
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,6개월,종가,97,3711,-3.53,-0.84,-3.78
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,6개월,익일시가,97,3711,-3.52,-0.87,-2.72
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1년,종가,96,3585,-4.21,-0.84,-1.0
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,단순 보유,1년,익일시가,96,3585,-4.23,-1.15,-0.75
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1일,종가,98,1631,0.1,-0.01,0.52
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1일,익일시가,98,1631,0.02,-0.0,0.19
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1주,종가,98,1631,-0.23,-0.62,-9.35
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1주,익일시가,98,1631,-0.32,-0.46,-7.41
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1개월,종가,98,1631,-0.04,-0.59,-4.43
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1개월,익일시가,98,1631,-0.14,-0.53,-4.77
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,3개월,종가,98,1631,-0.37,-0.21,-2.58
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,3개월,익일시가,98,1631,-0.48,-0.17,-3.47
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,6개월,종가,97,1631,-0.75,-2.12,-9.39
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,6개월,익일시가,97,1631,-0.77,-2.12,-8.72
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1년,종가,96,1631,-6.79,-3.26,-11.19
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 SMA200,1년,익일시가,96,1631,-6.83,-3.48,-11.13
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1일,종가,98,1609,0.09,-0.01,0.23
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1일,익일시가,98,1609,0.01,-0.01,-0.25
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1주,종가,98,1609,-0.22,-0.62,-9.0
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1주,익일시가,98,1609,-0.3,-0.43,-7.29
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1개월,종가,98,1607,-0.07,-0.71,-5.33
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1개월,익일시가,98,1607,-0.17,-0.69,-5.61
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,3개월,종가,98,1607,-0.74,-0.71,-6.33
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,3개월,익일시가,98,1607,-0.86,-0.63,-7.04
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,6개월,종가,97,1607,-1.55,-3.03,-14.45
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,6개월,익일시가,97,1607,-1.58,-3.09,-13.73
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1년,종가,96,1607,-7.45,-4.16,-13.74
KODEX 200,테스트 B(연속 등락),N=4,2011,연속 하락,전체,98,60,조건부 EMA200,1년,익일시가,96,1607,-7.5,-4.41,-13.74
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,1일,종가,84,3836,0.03,-0.04,-1.7
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,1일,익일시가,84,3836,0.04,0.03,3.29
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,1주,종가,84,3832,0.1,0.08,3.92
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,1주,익일시가,84,3832,0.11,0.14,2.77
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,1개월,종가,84,3816,-0.29,-0.53,-4.95
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,1개월,익일시가,84,3816,-0.28,-0.71,-6.91
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,3개월,종가,83,3774,1.03,1.45,5.1
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,3개월,익일시가,83,3774,1.05,0.92,4.03
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,6개월,종가,81,3711,4.58,2.31,6.2
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,6개월,익일시가,81,3711,4.61,2.48,6.22
KODEX 200,테스트 B(연속 등락),N=5,2011,연속 상승,전체,84,67,단순 보유,1년,종가,77,3585,9.57,2.05,3.53
