날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2023-03-07,12121.78,12080,12125,12045,12095,74310,897667810,1367.81
2023-03-08,12533.29,12410,12530,12375,12485,294029,3658057910,1391.2
2023-03-09,12539.48,12430,12500,12390,12495,67529,841478055,1390.99
2023-03-10,12622.82,12570,12630,12490,12580,324828,4084359105,1395.94
2023-03-13,12160.26,12430,12435,12070,12145,274033,3351965355,1370.24
2023-03-14,12338.98,12055,12285,12055,12285,246887,3008892665,1380.24
2023-03-15,12212.72,12220,12220,12035,12165,126770,1537078695,1372.45
2023-03-16,12380.03,12385,12415,12170,12335,174526,2153161690,1382.14
2023-03-17,12232.8,12125,12280,12105,12150,118101,1436846050,1373.64
2023-03-20,12372.74,12150,12345,12090,12320,135897,1665629885,1381.66
2023-03-21,12345.3,12230,12335,12155,12335,260588,3198242300,1379.65
2023-03-22,12292.25,12220,12280,12200,12240,110400,1352602360,1376.8
2023-03-23,11766.17,12135,12140,11700,11740,339033,4032186500,1347.05
2023-03-24,12019.97,11855,11990,11820,11975,153711,1830432990,1362.03
2023-03-27,12191.51,11980,12180,11975,12115,223706,2712899230,1371.53
2023-03-28,12152.02,12110,12110,12005,12095,74946,904031135,1369.31
2023-03-29,12202.12,12090,12165,12045,12165,69422,840676180,1371.84
2023-03-30,12146.93,12195,12255,12080,12095,128133,1563089195,1368.36
2023-03-31,12178.73,12050,12145,11930,12145,48864,588595045,1370.9
2023-04-03,12489.75,12215,12510,12210,12430,211608,2625167270,1387.56
2023-04-04,12451.46,12335,12450,12245,12435,73321,905422585,1385.56
2023-04-05,12379.65,12365,12410,12315,12325,48856,603448100,1381.76
2023-04-06,12539.43,12460,12515,12455,12485,141646,1768698385,1390.73
2023-04-07,12496.7,12475,12525,12475,12475,77496,967791305,1388.2
2023-04-10,12557.13,12445,12580,12445,12510,63185,790073910,1391.57
2023-04-11,12628.9,12525,12555,12460,12550,48638,608758290,1395.79
2023-04-12,12703.66,12590,12625,12555,12615,65298,823177260,1399.7
2023-04-13,12399.88,12570,12700,12340,12370,78683,980711315,1382.6
2023-04-14,12173.34,12370,12370,12065,12125,91736,1114269975,1369.89
2023-04-17,12398.65,12250,12410,12250,12370,55530,685269390,1382.57
2023-04-18,12554.51,12495,12535,12465,12500,59119,739230735,1391.55
2023-04-19,12685.04,12500,12650,12425,12650,31842,399229815,1398.63
2023-04-20,12626.53,12705,12775,12540,12595,126684,1607345455,1395.46
2023-04-21,12768.27,12620,12730,12605,12730,56502,717381470,1403.71
2023-04-24,12895.02,12770,12880,12725,12850,138389,1775168750,1410.26
2023-04-25,12846.92,12800,12880,12720,12805,50194,642978110,1407.41
2023-04-26,12914.44,12950,12950,12850,12850,77813,1003460245,1411.42
2023-04-27,12944.3,12885,12985,12870,12880,47098,609508170,1412.9
2023-04-28,12941.55,12925,12965,12655,12655,43040,554871650,1415.23
2023-05-02,13010.63,12995,13010,12915,12985,35172,456383275,1416.07
2023-05-03,12956.95,12965,12995,12900,12920,23347,302504005,1413.11
2023-05-04,12684.06,12850,12875,12605,12665,133846,1699329985,1398.11
2023-05-08,12637.15,12610,12705,12590,12620,44936,568506530,1395.15
2023-05-09,12687.02,12630,12735,12610,12670,34851,441541850,1397.89
2023-05-10,12715.07,12720,12720,12655,12700,16024,203286955,1399.8
2023-05-11,12763.83,12565,12710,12530,12710,27190,342568800,1402.62
2023-05-12,12915.61,12760,12925,12670,12850,42943,551059500,1410.13
2023-05-15,12969.39,12995,13020,12890,12900,43929,569612750,1413.31
2023-05-16,12982.75,12875,12960,12845,12935,19796,255600660,1413.52
2023-05-17,12986.73,13000,13025,12940,12940,30973,402347850,1414.15
2023-05-18,12919.34,12910,12930,12810,12880,30245,388980815,1410.13
2023-05-19,12782.72,12890,12910,12740,12750,23200,297187925,1402.72
2023-05-22,12617.18,12695,12750,12550,12605,37062,467556695,1393.62
2023-05-23,12518.54,12535,12545,12400,12455,43008,535761365,1388.22
2023-05-24,12606.72,12590,12615,12505,12550,37077,466136180,1393.4
2023-05-25,12752.8,12585,12730,12585,12730,29130,368787480,1400.92
2023-05-26,12749.11,12825,12825,12695,12710,26049,332082945,1400.71
2023-05-30,12736.19,12675,12745,12595,12735,34650,438953420,1399.86
2023-05-31,12766.68,12650,12760,12560,12760,24183,306137705,1401.55
2023-06-01,12696.99,12670,12700,12615,12675,30084,380709600,1397.85
2023-06-02,12392.8,12500,12520,12360,12375,101094,1255335140,1380.91
2023-06-05,12430.33,12365,12475,12365,12435,60508,753326700,1382.92
2023-06-07,12361.45,12275,12350,12220,12350,70922,869000295,1379.01
2023-06-08,12369.15,12395,12420,12340,12355,20526,254076260,1379.22
2023-06-09,12141.4,12240,12240,12130,12130,66046,804477500,1362.07
2023-06-12,12088.13,12085,12160,12060,12070,39578,478992925,1363.66
2023-06-13,11770.84,11955,12000,11725,11725,108448,1283231295,1345.56
2023-06-14,11891.95,11695,11910,11695,11880,52802,622772945,1352.75
2023-06-15,11954.19,11785,12010,11785,11890,61272,730000960,1356.11
2023-06-16,11776.09,11710,11840,11710,11770,32431,381670025,1345.3
2023-06-19,11960.73,11875,11980,11835,11920,38446,458109320,1356.33
2023-06-20,11953.31,11940,11980,11880,11915,51554,615714295,1355.37
2023-06-21,12181.28,12015,12160,12015,12155,68624,830674720,1369.05
2023-06-22,12208.68,12090,12180,12060,12170,23970,290529320,1369.89
2023-06-23,12418.14,12255,12395,12255,12395,66671,821725065,1382.4
2023-06-26,12428.21,12490,12490,12305,12390,43479,538614215,1382.4
2023-06-27,12346.13,12385,12450,12255,12290,43335,535044830,1377.63
2023-06-28,12485.01,12300,12440,12290,12440,37523,464901035,1385.8
2023-06-29,12659.69,12500,12630,12400,12620,87585,1098143535,1395.13
2023-06-30,12682.28,12700,12755,12635,12675,34655,439836590,1396.08
2023-07-03,12494.31,12555,12625,12420,12455,32053,401188570,1385.58
2023-07-04,12360.5,12455,12470,12310,12355,24897,308089440,1377.85
2023-07-05,12334.54,12285,12430,12285,12310,23111,285138625,1376.89
2023-07-06,12394.35,12400,12445,12345,12365,34612,429250310,1379.97
2023-07-07,12466.56,12475,12520,12400,12405,39524,492578790,1384.21
2023-07-10,12476.67,12320,12465,12320,12425,25182,312286035,1384.42
2023-07-11,12229.59,12345,12360,12160,12225,65719,803545170,1370.85
2023-07-12,12155.18,12200,12260,12115,12135,49295,600610915,1366.29
2023-07-13,11876.81,11905,11970,11835,11875,123783,1473153740,1350.34
2023-07-14,11706.18,11750,11800,11605,11685,133500,1560933425,1341.15
2023-07-17,11730.64,11765,11800,11665,11735,53899,630854035,1342.0
2023-07-18,11616.59,11735,11735,11535,11630,79748,925496945,1335.2
2023-07-19,11747.99,11655,11745,11500,11725,41458,485073110,1343.59
2023-07-20,11821.12,11765,11790,11650,11790,46650,545847865,1347.52
2023-07-21,12043.45,11905,12045,11885,12035,140050,1675931710,1359.94
2023-07-24,12010.7,12120,12150,11970,11970,56851,684670385,1357.92
2023-07-25,11925.14,12000,12065,11880,11880,32851,393796260,1352.93
2023-07-26,11922.54,11885,12020,11885,11890,29133,347670625,1352.83
2023-07-27,11958.73,11855,11950,11760,11940,47858,567121760,1354.95
2023-07-28,11972.65,12025,12080,11915,11935,23947,287319310,1355.48
2023-07-31,11885.27,11935,11935,11810,11885,51090,607067655,1350.38
2023-08-01,12085.34,11920,12060,11900,12055,66746,800946905,1362.17
2023-08-02,12356.55,12120,12310,12120,12305,104636,1279901520,1376.93
2023-08-03,12390.34,12325,12425,12275,12355,53448,659726655,1379.16
2023-08-04,12566.03,12320,12570,12315,12570,93351,1165676265,1388.61
2023-08-07,12510.87,12510,12535,12360,12510,43862,546737120,1385.43
2023-08-08,12699.05,12495,12700,12480,12690,41919,529041395,1395.94
2023-08-09,12701.43,12715,12795,12665,12675,31706,403741725,1395.62
2023-08-10,12717.29,12710,12770,12680,12710,27842,354311235,1396.68
2023-08-11,12870.68,12730,12870,12725,12870,24661,315734565,1405.28
2023-08-14,13008.83,12965,13060,12920,12965,66473,863755515,1412.61
2023-08-16,13128.7,13170,13190,13090,13115,54012,709622455,1418.45
2023-08-17,13211.15,13210,13250,13190,13230,40697,537981125,1422.98
2023-08-18,13173.29,13200,13200,13035,13155,60360,791700400,1421.07
2023-08-21,13270.14,13160,13245,13150,13245,30928,408263850,1426.28
2023-08-22,13128.9,13210,13215,13070,13070,51211,673810370,1418.31
2023-08-23,13179.98,13185,13200,13085,13190,40992,538609855,1421.18
2023-08-24,12844.21,12965,12995,12790,12820,60752,781653490,1402.78
2023-08-25,12913.52,12945,12960,12830,12900,80480,1036760240,1406.61
2023-08-28,12869.27,12850,12895,12795,12860,18938,243135430,1404.06
2023-08-29,12861.51,12835,12895,12805,12825,9316,119552295,1403.74
2023-08-30,12885.81,12790,12885,12765,12880,12958,166252560,1404.7
2023-08-31,12898.07,12875,12915,12825,12890,7728,99272930,1405.55
2023-09-01,12827.27,12890,12920,12725,12770,39662,506787240,1402.15
2023-09-04,12830.48,12805,12845,12730,12785,22330,285931560,1401.83
2023-09-05,13035.46,12775,13005,12775,13005,15356,197909090,1413.1
2023-09-06,13049.51,13080,13170,12995,13040,43365,567195290,1413.84
2023-09-07,13142.3,13090,13160,13035,13110,42993,563817200,1418.52
2023-09-08,13108.06,13105,13150,13050,13080,93991,1229713295,1416.6
2023-09-11,13075.06,13105,13135,13015,13030,23903,312153375,1414.37
2023-09-12,12989.78,12955,12985,12910,12970,27771,359691435,1410.23
2023-09-13,13038.58,12970,13045,12945,13025,41020,533251745,1412.46
2023-09-14,12968.25,13005,13010,12900,12935,31243,404794215,1408.98
2023-09-15,12987.59,13000,13030,12930,12950,13863,179834345,1409.48
2023-09-18,12947.99,13005,13015,12915,12920,8195,106237200,1407.35
2023-09-19,13025.93,12945,12985,12835,12985,20532,265370035,1411.4
2023-09-20,13059.86,13005,13060,12975,13040,32292,420968120,1412.99
2023-09-21,13275.62,13115,13285,13115,13245,87145,1153746995,1424.27
2023-09-22,13194.67,13290,13290,13155,13170,43669,578217215,1419.59
2023-09-25,13218.19,13180,13180,13080,13180,24178,317804775,1421.72
2023-09-26,13453.48,13240,13455,13205,13445,117186,1567334795,1436.62
2023-09-27,13489.14,13530,13585,13425,13460,100766,1360140795,1435.55
2023-10-04,13750.38,13630,13725,13625,13725,87095,1191348675,1449.17
2023-10-05,13510.72,13560,13565,13390,13490,74613,1006557595,1436.62
2023-10-06,13501.04,13405,13495,13390,13470,16773,225488930,1435.98
2023-10-10,13505.57,13445,13520,13355,13485,112465,1510181790,1436.09
2023-10-11,13264.41,13355,13355,13245,13255,53225,706984220,1422.57
2023-10-12,13263.37,13245,13370,13240,13260,16592,221048730,1422.07
2023-10-13,13516.23,13460,13510,13450,13470,55170,743739530,1435.96
2023-10-16,13606.37,13520,13600,13485,13560,40458,548824935,1440.54
2023-10-17,13588.96,13490,13575,13465,13550,22435,303402150,1439.68
2023-10-18,13514.26,13565,13620,13460,13475,28702,388100250,1435.53
2023-10-19,13678.8,13575,13685,13575,13665,66874,912497225,1443.95
2023-10-20,13584.24,13670,13700,13510,13545,50397,686487985,1439.26
2023-10-23,13596.25,13535,13610,13515,13585,45446,616864730,1439.36
2023-10-24,13395.71,13425,13435,13350,13365,117828,1578371840,1428.82
2023-10-25,13507.59,13390,13500,13390,13500,60991,820370140,1434.68
2023-10-26,13731.98,13585,13720,13575,13705,81062,1106951800,1446.93
2023-10-27,13655.22,13580,13625,13485,13615,141785,1921605565,1442.99
2023-10-30,13584.43,13645,13645,13530,13545,34880,473680845,1439.26
2023-10-31,13575.27,13465,13590,13445,13535,60844,821942710,1438.62
2023-11-01,13702.31,13580,13695,13550,13655,152231,2075104730,1445.33
2023-11-02,13408.34,13495,13495,13345,13375,102082,1367368240,1429.35
2023-11-03,12980.94,13220,13260,12890,12990,139165,1827576410,1406.33
2023-11-06,12528.57,12740,12805,12515,12515,103534,1307679610,1381.83
2023-11-07,12727.51,12540,12745,12540,12705,132462,1677315405,1393.34
2023-11-08,12758.57,12640,12775,12520,12750,105978,1340671590,1394.51
2023-11-09,12757.03,12735,12815,12610,12750,124575,1586148210,1394.72
2023-11-10,12917.61,12915,12920,12830,12875,131287,1691285520,1403.67
2023-11-13,13057.07,12875,13055,12875,13040,99103,1286163505,1410.81
2023-11-14,13134.85,12950,13140,12925,13130,42072,549128130,1414.97
2023-11-15,12603.61,12685,12715,12510,12570,140826,1773496010,1386.94
2023-11-16,12530.08,12660,12730,12000,12485,80398,1012824530,1382.43
2023-11-17,12526.04,12460,12520,12385,12500,69931,871427805,1382.57
2023-11-20,12426.26,12505,12560,12290,12390,98236,1217247430,1376.49
2023-11-21,12399.94,12375,12410,12275,12370,70539,870419505,1375.53
2023-11-22,12615.19,12475,12560,12395,12555,66119,825687325,1387.69
2023-11-23,12546.04,12615,12615,12490,12505,63815,800186270,1383.21
2023-11-24,12707.2,12590,12700,12525,12700,86500,1090679650,1392.07
2023-11-27,12686.94,12665,12730,12595,12665,66495,843438565,1390.9
2023-11-28,12489.85,12530,12540,12400,12455,84114,1047663710,1379.8
2023-11-29,12405.0,12370,12440,12315,12390,97369,1204030580,1374.88
2023-11-30,12418.62,12405,12465,12335,12400,88964,1103867445,1375.74
2023-12-01,12731.78,12585,12735,12550,12695,188846,2385887430,1393.57
2023-12-04,12697.71,12525,12700,12500,12670,65038,821671620,1391.32
2023-12-05,12840.73,12770,12870,12750,12830,43691,560106980,1399.44
2023-12-06,12865.75,12825,12860,12795,12845,27199,348788825,1400.4
2023-12-07,13087.67,12900,13125,12900,13090,95389,1243600995,1412.25
2023-12-08,12764.78,12925,12930,12700,12725,106075,1352648895,1394.85
2023-12-11,12948.03,12900,12995,12875,12930,87217,1127701570,1405.09
2023-12-12,12909.56,12930,12945,12880,12900,25632,330904650,1402.96
2023-12-13,13006.63,12840,12985,12840,12980,49751,643959220,1408.19
2023-12-14,12559.1,12525,12570,12465,12525,119056,1490668060,1383.8
2023-12-15,12554.68,12430,12560,12430,12545,88645,1108610285,1383.56
2023-12-18,12564.98,12625,12630,12530,12555,89011,1120200690,1383.98
2023-12-19,12764.15,12635,12780,12605,12740,111389,1410603020,1394.78
2023-12-20,12620.87,12645,12675,12555,12595,54356,685366830,1386.98
2023-12-21,12721.61,12650,12705,12645,12705,50021,634281255,1392.53
2023-12-22,12681.58,12550,12670,12550,12670,31371,395735110,1390.08
2023-12-26,12530.08,12600,12630,12465,12520,56324,705230770,1381.85
2023-12-27,12522.09,12520,12530,12480,12495,70991,887544355,1381.2
2023-12-28,12441.05,12500,12500,12370,12430,83336,1035558030,1376.07
2024-01-02,12673.63,12430,12705,12430,12655,192283,2430962560,1389.65
2024-01-03,12773.13,12825,12875,12730,12730,122217,1564114605,1394.99
2024-01-04,12844.21,12825,12860,12800,12840,49571,636286765,1398.63
2024-01-05,13004.46,12915,12975,12865,12955,74997,969232480,1407.82
2024-01-08,12983.52,12915,12975,12880,12955,32709,423013300,1405.9
2024-01-09,12958.15,12910,12965,12825,12960,60786,783436900,1404.61
2024-01-10,13083.59,13015,13080,13000,13065,57734,752870965,1411.35
2024-01-11,12931.11,13055,13055,12930,12930,42241,548635055,1403.11
2024-01-12,12944.01,12930,12995,12880,12915,34210,442977530,1404.0
2024-01-15,13088.07,12945,13090,12945,13055,68878,897910445,1411.72
2024-01-16,13305.71,13105,13300,13055,13295,111668,1476077480,1423.39
2024-01-17,13569.96,13400,13580,13385,13545,114451,1545194200,1437.32
2024-01-18,13476.74,13545,13590,13450,13460,51565,697336300,1432.39
2024-01-19,13452.69,13435,13440,13340,13435,70483,943369605,1430.78
2024-01-22,13488.08,13330,13440,13270,13430,79381,1061888480,1433.14
2024-01-23,13349.59,13450,13475,13330,13340,50751,679418640,1425.32
2024-01-24,13447.95,13425,13485,13420,13420,49136,660938830,1430.35
2024-01-25,13413.01,13360,13415,13360,13390,36666,490765500,1428.32
2024-01-26,13463.18,13445,13465,13350,13400,40121,537671000,1431.32
2024-01-29,13426.09,13440,13455,13370,13370,30164,404694760,1428.85
2024-01-30,13306.82,13370,13370,13275,13285,37167,494421170,1422.86
2024-01-31,13408.76,13295,13410,13270,13395,36163,483634825,1427.89
2024-02-01,13360.44,13410,13410,13300,13320,87314,1164956115,1425.53
2024-02-02,13180.51,13250,13260,13115,13145,49414,652548105,1415.89
2024-02-05,13351.81,13430,13480,13315,13315,75367,1011828410,1425.32
2024-02-06,13285.69,13390,13390,13210,13255,49799,662506350,1421.36
2024-02-07,13286.59,13220,13270,13170,13250,23434,309826135,1421.46
2024-02-08,13297.74,13260,13300,13220,13275,33071,438340820,1421.89
2024-02-13,13302.44,13290,13305,13260,13270,23202,308043615,1421.68
2024-02-14,13452.28,13530,13535,13420,13430,111110,1498296045,1430.35
2024-02-15,13426.85,13345,13415,13335,13410,15712,210249875,1428.53
2024-02-16,13458.81,13310,13430,13310,13430,25944,347336080,1430.53
2024-02-19,13460.92,13405,13445,13340,13405,28997,388399400,1430.0
2024-02-20,13516.33,13480,13515,13460,13465,43363,584799860,1433.11
2024-02-21,13460.0,13440,13480,13380,13420,24383,327426255,1429.89
2024-02-22,13341.38,13425,13425,13305,13305,52147,695825695,1423.35
2024-02-23,13375.55,13295,13370,13290,13345,43877,584981710,1425.28
2024-02-26,13403.62,13390,13395,13340,13365,34417,460182180,1427.1
2024-02-27,13389.78,13360,13390,13335,13365,32353,432452865,1425.92
2024-02-28,13466.42,13385,13490,13370,13430,59907,806046065,1430.32
2024-02-29,13437.96,13465,13470,13380,13380,31793,426856455,1428.39
2024-03-04,13408.27,13390,13390,13315,13370,50076,668473760,1426.67
2024-03-05,13480.77,13390,13450,13380,13450,43187,579716620,1430.75
2024-03-06,13471.87,13470,13510,13415,13435,25683,346101785,1429.89
2024-03-07,13404.75,13385,13410,13320,13365,52730,704556340,1426.35
2024-03-08,13177.6,13285,13305,13150,13150,63503,839434905,1414.12
2024-03-11,13013.48,13100,13145,12965,12980,49700,649125450,1405.33
2024-03-12,13005.23,13000,13035,12930,12980,41930,544439025,1404.68
2024-03-13,13103.02,13005,13075,12975,13065,35041,456628160,1410.48
2024-03-14,13167.64,13060,13145,13030,13110,38362,503144990,1413.62
2024-03-15,13405.11,13240,13370,13240,13360,73205,974779140,1426.15
2024-03-18,13499.52,13430,13460,13390,13450,17824,239371505,1431.41
2024-03-19,13595.54,13505,13590,13495,13575,40365,546880385,1436.25
2024-03-20,13610.98,13565,13590,13525,13570,24017,325531495,1437.32
2024-03-21,13299.52,13375,13400,13230,13235,33301,443698370,1420.56
2024-03-22,13597.04,13450,13600,13395,13540,119318,1612770490,1436.79
2024-03-25,13657.78,13625,13670,13485,13635,61860,840740425,1439.58
2024-03-26,13609.79,13595,13625,13490,13585,13109,177721775,1436.79
2024-03-27,13826.53,13625,13790,13625,13785,39565,542768345,1448.39
2024-03-28,13777.73,13780,13855,13650,13735,33718,463004005,1445.81
2024-03-29,13775.65,13775,13810,13700,13765,23577,324689775,1445.27
2024-04-01,13822.08,13715,13815,13670,13815,14827,203824195,1447.74
2024-04-02,13918.28,13900,13950,13835,13875,37808,524970135,1452.9
2024-04-03,13837.33,13855,13870,13760,13780,31556,435314095,1448.6
2024-04-04,13800.14,13730,13780,13705,13760,16487,226345670,1446.24
2024-04-05,13913.54,13820,13900,13805,13900,14960,207333695,1452.58
2024-04-08,13951.79,13895,13930,13875,13905,18575,258299595,1454.51
2024-04-09,13960.96,13920,13930,13885,13930,35165,489167645,1454.4
2024-04-11,14166.02,14170,14170,14080,14120,37426,528152965,1465.51
2024-04-12,14437.15,14170,14350,14170,14345,41164,586858565,1479.82
2024-04-15,14562.43,14495,14585,14460,14515,58200,845645980,1485.63
2024-04-16,14836.34,14660,14875,14620,14755,49094,725667595,1500.05
2024-04-17,14634.96,14685,14700,14530,14605,40198,588052665,1489.29
2024-04-18,14356.11,14480,14490,14290,14315,48396,696625040,1474.97
2024-04-19,14567.04,14475,14740,14470,14535,71260,1040222625,1486.27
2024-04-22,14501.46,14405,14520,14385,14440,29841,431562640,1482.51
2024-04-23,14466.17,14470,14470,14390,14425,11547,166515090,1480.57
2024-04-24,14302.09,14340,14340,14220,14265,11367,162164480,1472.28
2024-04-25,14383.35,14380,14440,14355,14355,19735,284261015,1475.62
2024-04-26,14425.79,14370,14455,14360,14380,10151,146220975,1478.63
2024-04-29,14486.48,14410,14585,14370,14425,46112,667623195,1481.86
2024-04-30,14594.55,14385,14545,14365,14545,31976,463150305,1486.7
2024-05-02,14448.37,14475,14545,14385,14425,21569,312241805,1479.28
2024-05-03,14176.92,14235,14300,14105,14145,40730,578627875,1465.07
2024-05-07,14145.55,14030,14075,13970,14065,15181,213096750,1463.35
2024-05-08,14178.26,14100,14225,14100,14195,18455,261742120,1467.33
2024-05-09,14346.61,14210,14325,14175,14325,64511,918583215,1473.36
2024-05-10,14304.95,14245,14305,14225,14285,9221,131490905,1471.21
2024-05-13,14322.65,14365,14365,14250,14260,13734,196895805,1472.07
2024-05-14,14337.77,14260,14315,14260,14275,7003,99977705,1473.47
2024-05-16,13837.72,14100,14100,13800,13815,72905,1010915320,1447.27
2024-05-17,14045.13,13865,14060,13865,13985,42937,600275790,1458.07
2024-05-20,14071.36,13995,14055,13990,14005,16305,228599300,1459.8
2024-05-21,14206.1,14130,14245,14130,14170,24180,343228140,1466.37
2024-05-22,14235.24,14235,14235,14120,14155,12995,184270180,1468.31
2024-05-23,14242.07,14235,14260,14145,14145,9786,139105135,1467.88
2024-05-24,14353.32,14300,14390,14300,14360,24173,346879190,1473.59
2024-05-27,14251.15,14295,14315,14250,14250,18729,267421325,1467.67
2024-05-28,14144.34,14195,14235,14080,14130,18987,268870540,1462.28
2024-05-29,14272.85,14275,14305,14245,14285,14673,209523245,1469.07
2024-05-30,14595.9,14410,14595,14405,14590,52983,768600430,1485.88
2024-05-31,14724.26,14555,14725,14525,14725,68653,1004288485,1492.13
2024-06-03,14533.86,14670,14670,14490,14520,52285,762075840,1482.11
2024-06-04,14525.88,14445,14545,14385,14520,19205,277662745,1482.0
2024-06-05,14458.71,14470,14525,14350,14455,24136,348248725,1478.33
2024-06-07,14330.28,14315,14370,14265,14285,30956,443342950,1471.98
2024-06-10,14534.67,14540,14630,14515,14520,48112,701099310,1482.21
2024-06-11,14594.75,14520,14565,14505,14555,8724,126892080,1485.66
2024-06-12,14559.8,14585,14605,14500,14505,15192,220831480,1484.05
2024-06-13,14495.19,14360,14500,14330,14445,27419,394421625,1480.16
2024-06-14,14612.58,14505,14595,14495,14585,38236,556676115,1486.13
2024-06-17,14655.71,14670,14725,14590,14645,37930,555779245,1488.4
2024-06-18,14657.76,14625,14660,14580,14625,12545,183304785,1488.4
2024-06-19,14683.0,14620,14670,14600,14670,12512,183269735,1489.59
2024-06-20,14758.6,14680,14755,14670,14720,32418,476784540,1493.15
2024-06-21,14840.83,14875,14905,14795,14815,47190,701293280,1497.58
2024-06-24,14828.22,14870,14895,14810,14830,7840,116432010,1496.28
2024-06-25,14824.85,14820,14820,14740,14820,10745,158869305,1496.39
2024-06-26,14853.35,14865,14900,14830,14830,17437,259414245,1497.58
2024-06-27,14812.07,14965,14985,14790,14795,29108,432637220,1495.42
2024-06-28,14603.53,14795,14835,14605,14605,32445,475890880,1488.4
2024-07-01,14688.2,14700,14745,14630,14665,25628,376657100,1489.27
2024-07-02,14868.73,14765,14875,14720,14855,50678,751834655,1498.22
2024-07-03,14905.55,14800,14920,14775,14915,39630,590183585,1499.95
2024-07-04,14696.31,14795,14800,14680,14690,21909,322621010,1489.59
2024-07-05,14698.17,14670,14695,14610,14685,22202,325359345,1489.48
2024-07-08,14744.82,14640,14745,14605,14745,15646,229194240,1492.07
2024-07-09,14729.56,14730,14800,14710,14720,35017,516128180,1490.78
2024-07-10,14803.07,14760,14850,14760,14795,9008,133375510,1494.45
2024-07-11,14694.14,14730,14750,14650,14685,14308,209960960,1489.15
2024-07-12,14696.45,14530,14680,14505,14680,73497,1073218225,1489.41
2024-07-15,14768.12,14670,14770,14650,14745,37059,545408245,1492.98
2024-07-16,14807.28,14770,14845,14770,14815,21984,325686140,1494.92
2024-07-17,14729.55,14795,14795,14690,14730,21331,314487355,1490.6
2024-07-18,14749.65,14670,14760,14640,14760,41429,609850705,1491.46
2024-07-19,14866.63,14825,14880,14820,14860,126160,1873854675,1497.41
2024-07-22,14884.35,14880,14930,14865,14900,34500,513879270,1498.17
2024-07-23,14852.93,14900,14900,14775,14855,13414,198835065,1496.98
2024-07-24,14816.12,14855,14880,14780,14805,15596,231345395,1494.81
2024-07-25,14846.03,14810,14895,14805,14830,28769,426516775,1496.22
2024-07-26,14853.47,14835,14875,14805,14860,32485,482164845,1496.65
2024-07-29,14789.57,14845,14855,14730,14780,42187,622796555,1493.3
2024-07-30,14865.4,14775,14865,14770,14840,24081,357106535,1497.3
2024-07-31,14681.99,14825,14830,14665,14665,46031,678955330,1487.89
2024-08-01,14480.11,14520,14520,14360,14435,99042,1430736950,1477.72
2024-08-02,14565.54,14545,14675,14500,14560,81231,1185686290,1481.83
2024-08-05,14588.22,14335,14620,14215,14620,103711,1492927840,1482.92
2024-08-06,14665.59,14570,14655,14480,14650,59757,871053625,1487.03
2024-08-07,14677.53,14650,14730,14620,14665,28915,423716430,1487.35
2024-08-08,14687.08,14685,14745,14660,14700,14209,208757600,1487.78
2024-08-09,14426.59,14650,14700,14365,14440,61166,885846520,1474.37
2024-08-12,14595.32,14450,14590,14420,14580,59504,863249880,1483.13
2024-08-13,14568.36,14560,14590,14515,14560,31727,461998560,1481.94
2024-08-14,14365.3,14430,14440,14325,14360,45982,660900140,1471.55
2024-08-16,14303.59,14425,14440,14300,14300,26180,375770900,1468.05
2024-08-19,13781.73,14165,14170,13725,13800,232372,3222528355,1441.06
2024-08-20,13779.58,13755,13850,13630,13795,157566,2171605475,1440.74
2024-08-21,13856.53,13705,13875,13670,13845,198556,2729057635,1444.86
2024-08-22,13850.76,13805,13920,13785,13835,69226,958953985,1444.75
2024-08-23,13914.43,13950,13990,13885,13915,82381,1147710575,1447.78
2024-08-26,13656.58,13645,13695,13520,13665,141109,1920891345,1433.8
2024-08-27,13782.26,13715,13790,13715,13755,35253,484716690,1440.95
2024-08-28,13905.57,13715,13925,13715,13905,67015,927110605,1447.35
2024-08-29,13833.52,13915,13915,13790,13815,23214,321468845,1443.99
2024-08-30,13865.38,13810,13855,13800,13845,10755,148773350,1445.51
2024-09-02,13922.08,13895,13970,13880,13930,34480,480126730,1448.0
2024-09-03,13992.43,13915,14040,13915,13980,32908,460694935,1451.79
2024-09-04,14006.54,14045,14045,13965,14010,42679,597641515,1452.44
2024-09-05,13893.12,13880,13930,13800,13860,71845,997407650,1446.59
2024-09-06,13734.31,13825,13860,13685,13720,62282,858368635,1438.25
2024-09-09,13968.84,13900,13990,13900,13955,45433,633265000,1450.6
2024-09-10,14062.33,14020,14075,14015,14030,28784,404406055,1455.37
2024-09-11,13960.91,14040,14065,13915,13950,56218,785012850,1450.16
2024-09-12,13974.16,14020,14020,13945,13950,9354,130879590,1450.89
2024-09-13,13795.16,13915,13915,13725,13765,57489,792566480,1442.09
2024-09-19,13772.16,13665,13915,13665,13755,85388,1181183040,1439.91
2024-09-20,13819.34,13735,13825,13735,13790,18855,259989880,1443.17
2024-09-23,13909.88,13830,13935,13830,13915,51518,716222785,1447.41
2024-09-24,13915.22,13915,13930,13845,13900,19936,276775475,1447.84
2024-09-25,13820.87,13720,13810,13660,13810,47876,657964880,1442.63
2024-09-26,13784.8,13905,13905,13755,13755,74105,1023026490,1440.68
2024-09-27,13592.22,13560,13640,13515,13575,135229,1835036085,1430.79
2024-09-30,13372.89,13425,13435,13260,13360,67478,900792515,1419.27
