종목,월,방향,손절선(%),구간,신호,제외,합계(%),평균(%),승률(%),최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능
251340,2,아래,5.0,전체,10,0,-7.33,-0.73,30.0,4.21,-5.0,2.99,0,2,5.3,예
251340,2,아래,5.0,앞 절반,5,0,-12.77,-2.55,0.0,-0.6,-5.0,2.27,0,2,4.6,아니오
251340,2,아래,5.0,뒤 절반,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,5.0,최근 10년,10,0,-7.33,-0.73,30.0,4.21,-5.0,2.99,0,2,5.3,예
251340,2,아래,5.0,최근 5년,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,6.0,전체,10,0,-9.33,-0.93,30.0,4.21,-6.0,3.32,0,2,5.3,예
251340,2,아래,6.0,앞 절반,5,0,-14.77,-2.95,0.0,-0.6,-6.0,2.81,0,2,4.6,아니오
251340,2,아래,6.0,뒤 절반,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,6.0,최근 10년,10,0,-9.33,-0.93,30.0,4.21,-6.0,3.32,0,2,5.3,예
251340,2,아래,6.0,최근 5년,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,7.0,전체,10,0,-11.33,-1.13,30.0,4.21,-7.0,3.67,0,2,5.3,예
251340,2,아래,7.0,앞 절반,5,0,-16.77,-3.35,0.0,-0.6,-7.0,3.35,0,2,4.6,아니오
251340,2,아래,7.0,뒤 절반,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,7.0,최근 10년,10,0,-11.33,-1.13,30.0,4.21,-7.0,3.67,0,2,5.3,예
251340,2,아래,7.0,최근 5년,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,8.0,전체,10,0,-13.33,-1.33,30.0,4.21,-8.0,4.03,0,2,5.7,예
251340,2,아래,8.0,앞 절반,5,0,-18.77,-3.75,0.0,-0.6,-8.0,3.9,0,2,5.4,아니오
251340,2,아래,8.0,뒤 절반,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,8.0,최근 10년,10,0,-13.33,-1.33,30.0,4.21,-8.0,4.03,0,2,5.7,예
251340,2,아래,8.0,최근 5년,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,9.0,전체,10,0,-12.2,-1.22,30.0,4.21,-9.0,3.89,0,1,5.9,예
251340,2,아래,9.0,앞 절반,5,0,-17.63,-3.53,0.0,-0.6,-9.0,3.75,0,1,5.8,아니오
251340,2,아래,9.0,뒤 절반,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,9.0,최근 10년,10,0,-12.2,-1.22,30.0,4.21,-9.0,3.89,0,1,5.9,예
251340,2,아래,9.0,최근 5년,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,10.0,전체,10,0,-11.67,-1.17,30.0,4.21,-8.47,3.78,0,0,5.9,예
251340,2,아래,10.0,앞 절반,5,0,-17.1,-3.42,0.0,-0.6,-8.47,3.56,0,0,5.8,아니오
251340,2,아래,10.0,뒤 절반,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,10.0,최근 10년,10,0,-11.67,-1.17,30.0,4.21,-8.47,3.78,0,0,5.9,예
251340,2,아래,10.0,최근 5년,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,무손절,전체,10,0,-11.67,-1.17,30.0,4.21,-8.47,3.78,0,0,5.9,예
251340,2,아래,무손절,앞 절반,5,0,-17.1,-3.42,0.0,-0.6,-8.47,3.56,0,0,5.8,아니오
251340,2,아래,무손절,뒤 절반,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,아래,무손절,최근 10년,10,0,-11.67,-1.17,30.0,4.21,-8.47,3.78,0,0,5.9,예
251340,2,아래,무손절,최근 5년,5,0,5.44,1.09,60.0,4.21,-2.49,2.58,0,0,6.0,아니오
251340,2,위,3.0,전체,10,0,9.27,0.93,60.0,8.47,-3.0,3.85,0,2,5.6,예
251340,2,위,3.0,앞 절반,5,0,13.5,2.7,80.0,8.47,-3.0,4.51,0,1,5.4,아니오
251340,2,위,3.0,뒤 절반,5,0,-4.23,-0.85,40.0,2.49,-3.0,2.25,0,1,5.8,아니오
251340,2,위,3.0,최근 10년,10,0,9.27,0.93,60.0,8.47,-3.0,3.85,0,2,5.6,예
251340,2,위,3.0,최근 5년,5,0,-4.23,-0.85,40.0,2.49,-3.0,2.25,0,1,5.8,아니오
251340,2,위,4.0,전체,10,0,11.87,1.19,70.0,8.47,-4.0,3.74,0,1,5.8,예
251340,2,위,4.0,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,4.0,뒤 절반,5,0,-5.23,-1.05,40.0,2.49,-4.0,2.52,0,1,5.8,아니오
251340,2,위,4.0,최근 10년,10,0,11.87,1.19,70.0,8.47,-4.0,3.74,0,1,5.8,예
251340,2,위,4.0,최근 5년,5,0,-5.23,-1.05,40.0,2.49,-4.0,2.52,0,1,5.8,아니오
251340,2,위,5.0,전체,10,0,10.87,1.09,70.0,8.47,-5.0,3.91,0,1,5.9,예
251340,2,위,5.0,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,5.0,뒤 절반,5,0,-6.23,-1.25,40.0,2.49,-5.0,2.83,0,1,6.0,아니오
251340,2,위,5.0,최근 10년,10,0,10.87,1.09,70.0,8.47,-5.0,3.91,0,1,5.9,예
251340,2,위,5.0,최근 5년,5,0,-6.23,-1.25,40.0,2.49,-5.0,2.83,0,1,6.0,아니오
251340,2,위,6.0,전체,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,6.0,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,6.0,뒤 절반,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,6.0,최근 10년,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,6.0,최근 5년,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,7.0,전체,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,7.0,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,7.0,뒤 절반,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,7.0,최근 10년,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,7.0,최근 5년,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,8.0,전체,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,8.0,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,8.0,뒤 절반,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,8.0,최근 10년,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,8.0,최근 5년,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,9.0,전체,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,9.0,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,9.0,뒤 절반,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,9.0,최근 10년,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,9.0,최근 5년,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,10.0,전체,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,10.0,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,10.0,뒤 절반,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,10.0,최근 10년,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,10.0,최근 5년,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,무손절,전체,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,무손절,앞 절반,5,0,17.1,3.42,100.0,8.47,0.6,3.56,0,0,5.8,아니오
251340,2,위,무손절,뒤 절반,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,2,위,무손절,최근 10년,10,0,11.67,1.17,70.0,8.47,-4.21,3.78,0,0,5.9,예
251340,2,위,무손절,최근 5년,5,0,-5.44,-1.09,40.0,2.49,-4.21,2.58,0,0,6.0,아니오
251340,3,아래,3.0,전체,10,0,-5.09,-0.51,40.0,6.58,-5.27,3.71,2,3,5.3,예
251340,3,아래,3.0,앞 절반,5,0,-8.95,-1.79,20.0,2.65,-5.27,3.04,1,2,4.6,아니오
251340,3,아래,3.0,뒤 절반,5,0,3.86,0.77,60.0,6.58,-3.47,4.19,1,1,6.0,아니오
251340,3,아래,3.0,최근 10년,10,0,-5.09,-0.51,40.0,6.58,-5.27,3.71,2,3,5.3,예
251340,3,아래,3.0,최근 5년,5,0,3.86,0.77,60.0,6.58,-3.47,4.19,1,1,6.0,아니오
251340,3,아래,4.0,전체,10,0,-10.69,-1.07,40.0,6.58,-6.07,4.22,2,3,5.8,예
251340,3,아래,4.0,앞 절반,5,0,-13.02,-2.6,20.0,2.65,-6.07,3.67,2,1,5.2,아니오
251340,3,아래,4.0,뒤 절반,5,0,2.34,0.47,60.0,6.58,-4.0,4.56,0,2,6.4,아니오
251340,3,아래,4.0,최근 10년,10,0,-10.69,-1.07,40.0,6.58,-6.07,4.22,2,3,5.8,예
251340,3,아래,4.0,최근 5년,5,0,2.34,0.47,60.0,6.58,-4.0,4.56,0,2,6.4,아니오
251340,3,아래,5.0,전체,10,0,-13.69,-1.37,40.0,6.58,-6.07,4.48,2,3,5.9,예
251340,3,아래,5.0,앞 절반,5,0,-14.02,-2.8,20.0,2.65,-6.07,3.79,2,1,5.4,아니오
251340,3,아래,5.0,뒤 절반,5,0,0.34,0.07,60.0,6.58,-5.0,5.06,0,2,6.4,아니오
251340,3,아래,5.0,최근 10년,10,0,-13.69,-1.37,40.0,6.58,-6.07,4.48,2,3,5.9,예
251340,3,아래,5.0,최근 5년,5,0,0.34,0.07,60.0,6.58,-5.0,5.06,0,2,6.4,아니오
251340,3,아래,6.0,전체,10,0,-15.57,-1.56,40.0,6.58,-7.35,4.78,2,2,6.1,예
251340,3,아래,6.0,앞 절반,5,0,-12.56,-2.51,20.0,2.65,-6.07,3.75,1,1,5.6,아니오
251340,3,아래,6.0,뒤 절반,5,0,-3.02,-0.6,60.0,6.58,-7.35,5.93,1,1,6.6,아니오
251340,3,아래,6.0,최근 10년,10,0,-15.57,-1.56,40.0,6.58,-7.35,4.78,2,2,6.1,예
251340,3,아래,6.0,최근 5년,5,0,-3.02,-0.6,60.0,6.58,-7.35,5.93,1,1,6.6,아니오
251340,3,아래,7.0,전체,10,0,-18.5,-1.85,40.0,6.58,-7.35,5.1,1,3,6.7,예
251340,3,아래,7.0,앞 절반,5,0,-14.48,-2.9,20.0,2.65,-7.0,4.21,0,2,5.6,아니오
251340,3,아래,7.0,뒤 절반,5,0,-4.02,-0.8,60.0,6.58,-7.35,6.17,1,1,7.8,아니오
251340,3,아래,7.0,최근 10년,10,0,-18.5,-1.85,40.0,6.58,-7.35,5.1,1,3,6.7,예
251340,3,아래,7.0,최근 5년,5,0,-4.02,-0.8,60.0,6.58,-7.35,6.17,1,1,7.8,아니오
251340,3,아래,8.0,전체,10,0,2.62,0.26,50.0,16.76,-8.0,7.74,0,3,7.3,예
251340,3,아래,8.0,앞 절반,5,0,8.28,1.66,40.0,16.76,-8.0,9.3,0,1,6.8,아니오
251340,3,아래,8.0,뒤 절반,5,0,-5.66,-1.13,60.0,6.58,-8.0,6.59,0,2,7.8,아니오
251340,3,아래,8.0,최근 10년,10,0,2.62,0.26,50.0,16.76,-8.0,7.74,0,3,7.3,예
251340,3,아래,8.0,최근 5년,5,0,-5.66,-1.13,60.0,6.58,-8.0,6.59,0,2,7.8,아니오
251340,3,아래,9.0,전체,10,0,0.49,0.05,50.0,16.76,-9.0,8.0,0,2,7.3,예
251340,3,아래,9.0,앞 절반,5,0,7.28,1.46,40.0,16.76,-9.0,9.57,0,1,6.8,아니오
251340,3,아래,9.0,뒤 절반,5,0,-6.79,-1.36,60.0,6.58,-9.0,6.89,0,1,7.8,아니오
251340,3,아래,9.0,최근 10년,10,0,0.49,0.05,50.0,16.76,-9.0,8.0,0,2,7.3,예
251340,3,아래,9.0,최근 5년,5,0,-6.79,-1.36,60.0,6.58,-9.0,6.89,0,1,7.8,아니오
251340,3,아래,10.0,전체,10,0,-1.51,-0.15,50.0,16.76,-10.0,8.26,0,2,7.4,예
251340,3,아래,10.0,앞 절반,5,0,6.28,1.26,40.0,16.76,-10.0,9.85,0,1,7.0,아니오
251340,3,아래,10.0,뒤 절반,5,0,-7.79,-1.56,60.0,6.58,-10.0,7.18,0,1,7.8,아니오
251340,3,아래,10.0,최근 10년,10,0,-1.51,-0.15,50.0,16.76,-10.0,8.26,0,2,7.4,예
251340,3,아래,10.0,최근 5년,5,0,-7.79,-1.56,60.0,6.58,-10.0,7.18,0,1,7.8,아니오
251340,3,아래,무손절,전체,10,0,5.53,0.55,50.0,16.76,-9.93,7.59,0,0,7.8,예
251340,3,아래,무손절,앞 절반,5,0,13.24,2.65,40.0,16.76,-3.04,8.22,0,0,7.8,아니오
251340,3,아래,무손절,뒤 절반,5,0,-7.72,-1.54,60.0,6.58,-9.93,7.16,0,0,7.8,아니오
251340,3,아래,무손절,최근 10년,10,0,5.53,0.55,50.0,16.76,-9.93,7.59,0,0,7.8,예
251340,3,아래,무손절,최근 5년,5,0,-7.72,-1.54,60.0,6.58,-9.93,7.16,0,0,7.8,아니오
251340,3,위,3.0,전체,10,0,11.67,1.17,50.0,9.93,-3.0,4.75,0,3,6.3,예
251340,3,위,3.0,앞 절반,5,0,0.52,0.1,60.0,3.04,-3.0,2.88,0,1,6.8,아니오
251340,3,위,3.0,뒤 절반,5,0,11.15,2.23,40.0,9.93,-3.0,6.3,0,2,5.8,아니오
251340,3,위,3.0,최근 10년,10,0,11.67,1.17,50.0,9.93,-3.0,4.75,0,3,6.3,예
251340,3,위,3.0,최근 5년,5,0,11.15,2.23,40.0,9.93,-3.0,6.3,0,2,5.8,아니오
251340,3,위,4.0,전체,10,0,8.67,0.87,50.0,9.93,-4.0,5.06,0,3,6.7,예
251340,3,위,4.0,앞 절반,5,0,-0.48,-0.1,60.0,3.04,-4.0,3.17,0,1,6.8,아니오
251340,3,위,4.0,뒤 절반,5,0,9.15,1.83,40.0,9.93,-4.0,6.72,0,2,6.6,아니오
251340,3,위,4.0,최근 10년,10,0,8.67,0.87,50.0,9.93,-4.0,5.06,0,3,6.7,예
251340,3,위,4.0,최근 5년,5,0,9.15,1.83,40.0,9.93,-4.0,6.72,0,2,6.6,아니오
251340,3,위,5.0,전체,10,0,4.41,0.44,50.0,9.93,-6.01,5.54,2,1,7.0,예
251340,3,위,5.0,앞 절반,5,0,-2.49,-0.5,60.0,3.04,-6.01,3.84,1,0,7.0,아니오
251340,3,위,5.0,뒤 절반,5,0,6.89,1.38,40.0,9.93,-5.26,7.22,1,1,7.0,아니오
251340,3,위,5.0,최근 10년,10,0,4.41,0.44,50.0,9.93,-6.01,5.54,2,1,7.0,예
251340,3,위,5.0,최근 5년,5,0,6.89,1.38,40.0,9.93,-5.26,7.22,1,1,7.0,아니오
251340,3,위,6.0,전체,10,0,2.67,0.27,50.0,9.93,-6.01,5.74,1,2,7.0,예
251340,3,위,6.0,앞 절반,5,0,-2.49,-0.5,60.0,3.04,-6.01,3.84,1,0,7.0,아니오
251340,3,위,6.0,뒤 절반,5,0,5.15,1.03,40.0,9.93,-6.0,7.62,0,2,7.0,아니오
251340,3,위,6.0,최근 10년,10,0,2.67,0.27,50.0,9.93,-6.01,5.74,1,2,7.0,예
251340,3,위,6.0,최근 5년,5,0,5.15,1.03,40.0,9.93,-6.0,7.62,0,2,7.0,아니오
251340,3,위,7.0,전체,10,0,4.24,0.42,50.0,9.93,-7.0,5.66,0,1,7.4,예
251340,3,위,7.0,앞 절반,5,0,-3.48,-0.7,60.0,3.04,-7.0,4.21,0,1,7.0,아니오
251340,3,위,7.0,뒤 절반,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,7.0,최근 10년,10,0,4.24,0.42,50.0,9.93,-7.0,5.66,0,1,7.4,예
251340,3,위,7.0,최근 5년,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,8.0,전체,10,0,3.24,0.32,50.0,9.93,-8.0,5.81,0,1,7.4,예
251340,3,위,8.0,앞 절반,5,0,-4.48,-0.9,60.0,3.04,-8.0,4.59,0,1,7.0,아니오
251340,3,위,8.0,뒤 절반,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,8.0,최근 10년,10,0,3.24,0.32,50.0,9.93,-8.0,5.81,0,1,7.4,예
251340,3,위,8.0,최근 5년,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,9.0,전체,10,0,2.24,0.22,50.0,9.93,-9.0,5.98,0,1,7.5,예
251340,3,위,9.0,앞 절반,5,0,-5.48,-1.1,60.0,3.04,-9.0,4.98,0,1,7.2,아니오
251340,3,위,9.0,뒤 절반,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,9.0,최근 10년,10,0,2.24,0.22,50.0,9.93,-9.0,5.98,0,1,7.5,예
251340,3,위,9.0,최근 5년,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,10.0,전체,10,0,1.24,0.12,50.0,9.93,-10.0,6.15,0,1,7.5,예
251340,3,위,10.0,앞 절반,5,0,-6.48,-1.3,60.0,3.04,-10.0,5.38,0,1,7.2,아니오
251340,3,위,10.0,뒤 절반,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,10.0,최근 10년,10,0,1.24,0.12,50.0,9.93,-10.0,6.15,0,1,7.5,예
251340,3,위,10.0,최근 5년,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,무손절,전체,10,0,-5.53,-0.55,50.0,9.93,-16.76,7.59,0,0,7.8,예
251340,3,위,무손절,앞 절반,5,0,-13.24,-2.65,60.0,3.04,-16.76,8.22,0,0,7.8,아니오
251340,3,위,무손절,뒤 절반,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,3,위,무손절,최근 10년,10,0,-5.53,-0.55,50.0,9.93,-16.76,7.59,0,0,7.8,예
251340,3,위,무손절,최근 5년,5,0,7.72,1.54,40.0,9.93,-6.58,7.16,0,0,7.8,아니오
251340,4,아래,3.0,전체,10,0,-13.02,-1.3,20.0,4.1,-3.43,2.37,1,4,5.0,예
251340,4,아래,3.0,앞 절반,5,0,-10.82,-2.16,0.0,-0.87,-3.0,1.14,0,3,4.4,아니오
251340,4,아래,3.0,뒤 절반,5,0,-2.2,-0.44,40.0,4.1,-3.43,3.08,1,1,5.6,아니오
251340,4,아래,3.0,최근 10년,10,0,-13.02,-1.3,20.0,4.1,-3.43,2.37,1,4,5.0,예
251340,4,아래,3.0,최근 5년,5,0,-2.2,-0.44,40.0,4.1,-3.43,3.08,1,1,5.6,아니오
251340,4,아래,4.0,전체,10,0,-17.59,-1.76,20.0,4.1,-4.0,2.77,0,5,5.1,예
251340,4,아래,4.0,앞 절반,5,0,-13.82,-2.76,0.0,-0.87,-4.0,1.69,0,3,4.6,아니오
251340,4,아래,4.0,뒤 절반,5,0,-3.77,-0.75,40.0,4.1,-4.0,3.44,0,2,5.6,아니오
251340,4,아래,4.0,최근 10년,10,0,-17.59,-1.76,20.0,4.1,-4.0,2.77,0,5,5.1,예
251340,4,아래,4.0,최근 5년,5,0,-3.77,-0.75,40.0,4.1,-4.0,3.44,0,2,5.6,아니오
251340,4,아래,5.0,전체,10,0,-14.22,-1.42,30.0,4.1,-5.0,2.99,0,3,6.3,예
251340,4,아래,5.0,앞 절반,5,0,-8.45,-1.69,20.0,0.68,-5.0,2.13,0,1,6.4,아니오
251340,4,아래,5.0,뒤 절반,5,0,-5.77,-1.15,40.0,4.1,-5.0,3.92,0,2,6.2,아니오
251340,4,아래,5.0,최근 10년,10,0,-14.22,-1.42,30.0,4.1,-5.0,2.99,0,3,6.3,예
251340,4,아래,5.0,최근 5년,5,0,-5.77,-1.15,40.0,4.1,-5.0,3.92,0,2,6.2,아니오
251340,4,아래,6.0,전체,10,0,-13.54,-1.35,30.0,4.1,-6.0,3.07,0,2,6.6,예
251340,4,아래,6.0,앞 절반,5,0,-9.45,-1.89,20.0,0.68,-6.0,2.53,0,1,6.6,아니오
251340,4,아래,6.0,뒤 절반,5,0,-4.09,-0.82,40.0,4.1,-6.0,3.75,0,1,6.6,아니오
251340,4,아래,6.0,최근 10년,10,0,-13.54,-1.35,30.0,4.1,-6.0,3.07,0,2,6.6,예
251340,4,아래,6.0,최근 5년,5,0,-4.09,-0.82,40.0,4.1,-6.0,3.75,0,1,6.6,아니오
251340,4,아래,7.0,전체,10,0,-10.15,-1.01,30.0,4.1,-7.0,2.84,0,1,6.9,예
251340,4,아래,7.0,앞 절반,5,0,-10.45,-2.09,20.0,0.68,-7.0,2.94,0,1,6.6,아니오
251340,4,아래,7.0,뒤 절반,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,7.0,최근 10년,10,0,-10.15,-1.01,30.0,4.1,-7.0,2.84,0,1,6.9,예
251340,4,아래,7.0,최근 5년,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,8.0,전체,10,0,-11.15,-1.11,30.0,4.1,-8.0,3.08,0,1,7.0,예
251340,4,아래,8.0,앞 절반,5,0,-11.45,-2.29,20.0,0.68,-8.0,3.36,0,1,6.8,아니오
251340,4,아래,8.0,뒤 절반,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,8.0,최근 10년,10,0,-11.15,-1.11,30.0,4.1,-8.0,3.08,0,1,7.0,예
251340,4,아래,8.0,최근 5년,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,9.0,전체,10,0,-10.44,-1.04,30.0,4.1,-7.29,2.9,0,0,7.0,예
251340,4,아래,9.0,앞 절반,5,0,-10.74,-2.15,20.0,0.68,-7.29,3.06,0,0,6.8,아니오
251340,4,아래,9.0,뒤 절반,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,9.0,최근 10년,10,0,-10.44,-1.04,30.0,4.1,-7.29,2.9,0,0,7.0,예
251340,4,아래,9.0,최근 5년,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,10.0,전체,10,0,-10.44,-1.04,30.0,4.1,-7.29,2.9,0,0,7.0,예
251340,4,아래,10.0,앞 절반,5,0,-10.74,-2.15,20.0,0.68,-7.29,3.06,0,0,6.8,아니오
251340,4,아래,10.0,뒤 절반,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,10.0,최근 10년,10,0,-10.44,-1.04,30.0,4.1,-7.29,2.9,0,0,7.0,예
251340,4,아래,10.0,최근 5년,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,무손절,전체,10,0,-10.44,-1.04,30.0,4.1,-7.29,2.9,0,0,7.0,예
251340,4,아래,무손절,앞 절반,5,0,-10.74,-2.15,20.0,0.68,-7.29,3.06,0,0,6.8,아니오
251340,4,아래,무손절,뒤 절반,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,아래,무손절,최근 10년,10,0,-10.44,-1.04,30.0,4.1,-7.29,2.9,0,0,7.0,예
251340,4,아래,무손절,최근 5년,5,0,0.3,0.06,40.0,4.1,-2.33,2.56,0,0,7.2,아니오
251340,4,위,3.0,전체,10,0,8.71,0.87,70.0,7.29,-3.47,3.06,2,0,6.3,예
251340,4,위,3.0,앞 절반,5,0,10.74,2.15,80.0,7.29,-0.68,3.06,0,0,6.8,아니오
251340,4,위,3.0,뒤 절반,5,0,-2.03,-0.41,60.0,2.33,-3.47,2.76,2,0,5.8,아니오
251340,4,위,3.0,최근 10년,10,0,8.71,0.87,70.0,7.29,-3.47,3.06,2,0,6.3,예
251340,4,위,3.0,최근 5년,5,0,-2.03,-0.41,60.0,2.33,-3.47,2.76,2,0,5.8,아니오
251340,4,위,4.0,전체,10,0,7.44,0.74,70.0,7.29,-4.0,3.26,0,2,6.6,예
251340,4,위,4.0,앞 절반,5,0,10.74,2.15,80.0,7.29,-0.68,3.06,0,0,6.8,아니오
251340,4,위,4.0,뒤 절반,5,0,-3.3,-0.66,60.0,2.33,-4.0,3.1,0,2,6.4,아니오
251340,4,위,4.0,최근 10년,10,0,7.44,0.74,70.0,7.29,-4.0,3.26,0,2,6.6,예
251340,4,위,4.0,최근 5년,5,0,-3.3,-0.66,60.0,2.33,-4.0,3.1,0,2,6.4,아니오
251340,4,위,5.0,전체,10,0,6.33,0.63,70.0,7.29,-5.0,3.45,0,1,6.7,예
251340,4,위,5.0,앞 절반,5,0,10.74,2.15,80.0,7.29,-0.68,3.06,0,0,6.8,아니오
251340,4,위,5.0,뒤 절반,5,0,-4.4,-0.88,60.0,2.33,-5.0,3.41,0,1,6.6,아니오
251340,4,위,5.0,최근 10년,10,0,6.33,0.63,70.0,7.29,-5.0,3.45,0,1,6.7,예
251340,4,위,5.0,최근 5년,5,0,-4.4,-0.88,60.0,2.33,-5.0,3.41,0,1,6.6,아니오
251340,4,위,6.0,전체,10,0,10.44,1.04,70.0,7.29,-4.1,2.9,0,0,7.0,예
251340,4,위,6.0,앞 절반,5,0,10.74,2.15,80.0,7.29,-0.68,3.06,0,0,6.8,아니오
251340,4,위,6.0,뒤 절반,5,0,-0.3,-0.06,60.0,2.33,-4.1,2.56,0,0,7.2,아니오
251340,4,위,6.0,최근 10년,10,0,10.44,1.04,70.0,7.29,-4.1,2.9,0,0,7.0,예
251340,4,위,6.0,최근 5년,5,0,-0.3,-0.06,60.0,2.33,-4.1,2.56,0,0,7.2,아니오
251340,4,위,7.0,전체,10,0,10.44,1.04,70.0,7.29,-4.1,2.9,0,0,7.0,예
251340,4,위,7.0,앞 절반,5,0,10.74,2.15,80.0,7.29,-0.68,3.06,0,0,6.8,아니오
251340,4,위,7.0,뒤 절반,5,0,-0.3,-0.06,60.0,2.33,-4.1,2.56,0,0,7.2,아니오
