대상,격자 칸,진입 달력일,청산 상대 거래일,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
KODEX 인버스,18일 → 말일-2,18,-2,204,0,204,-0.17,-0.41,40.69,56.37,18.59,-11.25,3.18,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.22,-0.02,-0.94,-0.77,0.3816,0.979,0.8511,0.8242,,False,예
KODEX 인버스,18일 → 말일-1,18,-1,204,0,204,-0.26,-0.44,38.73,58.82,21.21,-14.06,3.48,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.19,-0.0,-2.61,1.78,0.4985,1.0,0.4446,0.6583,,False,예
KODEX 인버스,18일 → 말일,18,0,204,0,204,-0.26,-0.3,43.63,53.43,17.87,-13.92,3.48,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.19,0.02,-0.39,-1.34,0.5085,0.9351,0.8861,0.7712,,False,예
KODEX 인버스,18일 → 말일+1,18,1,204,0,204,-0.37,-0.46,43.63,55.88,9.59,-18.17,3.52,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.17,-0.01,1.23,-0.38,0.5604,0.9381,0.8042,0.957,,False,예
KODEX 인버스,18일 → 말일+2,18,2,204,0,204,-0.4,-0.27,45.1,53.92,16.26,-18.09,4.06,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.19,0.17,2.06,-2.01,0.5275,0.4336,0.5794,0.5774,,False,예
KODEX 인버스,18일 → 말일+3,18,3,203,0,203,-0.48,-0.14,45.81,52.71,16.37,-19.67,4.18,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.16,0.22,1.72,-1.88,0.5834,0.3616,0.6004,0.5315,,False,예
KODEX 인버스,19일 → 말일-3,19,-3,204,0,204,-0.21,-0.17,43.14,54.41,11.73,-15.2,2.68,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.17,0.24,1.76,-2.3,0.5045,0.2208,0.6134,0.5215,,False,예
KODEX 인버스,19일 → 말일-2,19,-2,204,0,204,-0.23,-0.25,41.18,55.88,18.59,-17.1,3.24,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.16,0.13,-0.45,-1.26,0.5185,0.3936,0.9461,0.7273,,False,예
KODEX 인버스,19일 → 말일-1,19,-1,204,0,204,-0.32,-0.37,41.67,55.88,21.21,-16.83,3.5,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.13,0.07,0.33,-1.17,0.6424,0.7562,1.0,0.8122,,False,예
KODEX 인버스,19일 → 말일,19,0,204,0,204,-0.32,-0.29,45.1,53.43,14.34,-18.3,3.57,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.13,0.03,1.08,-1.34,0.6593,0.8811,0.8242,0.7712,,False,예
KODEX 인버스,19일 → 말일+1,19,1,204,0,204,-0.43,-0.25,45.1,53.92,9.77,-20.57,3.63,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.11,0.2,2.7,-2.34,0.6993,0.4905,0.4965,0.5624,,False,예
KODEX 인버스,19일 → 말일+2,19,2,204,0,204,-0.46,-0.24,46.08,53.43,16.53,-20.48,4.16,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.14,0.2,3.04,-2.5,0.6553,0.3477,0.4216,0.4965,,False,예
KODEX 인버스,19일 → 말일+3,19,3,203,0,203,-0.51,-0.09,47.29,51.23,14.93,-19.67,4.22,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.13,0.27,3.2,-3.35,0.6603,0.2587,0.3157,0.2927,,False,예
KODEX 인버스,20일 → 말일-3,20,-3,203,0,203,-0.17,-0.13,45.32,52.71,6.91,-11.61,2.33,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.22,0.28,3.94,-4.0,0.4106,0.1439,0.2687,0.2527,,False,예
KODEX 인버스,20일 → 말일-2,20,-2,204,0,204,-0.19,-0.29,42.16,55.88,13.47,-14.18,2.87,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.2,0.1,0.53,-1.26,0.4316,0.4835,0.9001,0.7273,,False,예
KODEX 인버스,20일 → 말일-1,20,-1,204,0,204,-0.28,-0.41,41.18,56.86,15.98,-13.66,3.18,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.17,0.03,-0.16,-0.19,0.5475,0.8921,0.9421,1.0,,False,예
KODEX 인버스,20일 → 말일,20,0,204,0,204,-0.27,-0.32,45.59,53.43,14.13,-17.08,3.4,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.18,0.01,1.57,-1.34,0.5405,0.999,0.7173,0.7712,,False,예
KODEX 인버스,20일 → 말일+1,20,1,204,0,204,-0.39,-0.41,44.61,54.41,9.33,-21.18,3.45,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.16,0.04,2.21,-1.85,0.5904,0.9381,0.5924,0.6454,,False,예
KODEX 인버스,20일 → 말일+2,20,2,204,0,204,-0.41,-0.36,44.12,54.41,16.53,-21.09,4.1,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.18,0.07,1.08,-1.52,0.5514,0.7233,0.7902,0.6813,,False,예
KODEX 인버스,20일 → 말일+3,20,3,203,0,203,-0.49,-0.14,48.28,50.74,14.93,-19.64,4.15,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.14,0.22,4.18,-3.85,0.6224,0.3616,0.1978,0.2418,,False,예
KODEX 인버스,21일 → 말일-3,21,-3,203,0,203,-0.1,-0.25,40.39,56.16,11.33,-8.03,2.05,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.29,0.16,-0.99,-0.56,0.2557,0.4426,0.7752,0.8831,,False,예
KODEX 인버스,21일 → 말일-2,21,-2,203,0,203,-0.12,-0.27,41.38,58.13,18.17,-10.1,2.69,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.27,0.12,-0.24,0.99,0.2787,0.4426,1.0,0.8192,,False,예
KODEX 인버스,21일 → 말일-1,21,-1,204,0,204,-0.21,-0.45,39.22,58.82,20.77,-9.81,3.06,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.25,-0.01,-2.12,1.78,0.3916,0.967,0.5395,0.6583,,False,예
KODEX 인버스,21일 → 말일,21,0,204,0,204,-0.21,-0.34,46.08,53.43,14.13,-11.4,3.08,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.25,-0.02,2.06,-1.34,0.3906,0.9061,0.6144,0.7712,,False,예
KODEX 인버스,21일 → 말일+1,21,1,204,0,204,-0.32,-0.45,42.65,55.39,7.92,-13.58,3.14,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.22,-0.01,0.25,-0.87,0.4406,0.9471,1.0,0.8452,,False,예
KODEX 인버스,21일 → 말일+2,21,2,204,0,204,-0.35,-0.34,46.08,53.92,16.53,-15.28,3.8,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.25,0.1,3.04,-2.01,0.4206,0.6523,0.4216,0.5774,,False,예
KODEX 인버스,21일 → 말일+3,21,3,203,0,203,-0.44,-0.33,47.29,52.22,14.93,-17.07,3.83,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.2,0.04,3.2,-2.37,0.4825,0.8172,0.3157,0.4396,,False,예
KODEX 인버스,22일 → 말일-3,22,-3,199,0,199,-0.06,0.0,47.24,48.24,11.43,-8.03,1.93,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.32,0.41,5.85,-8.47,0.2158,0.045,0.1039,0.015,,False,예
KODEX 인버스,22일 → 말일-2,22,-2,203,0,203,-0.08,-0.08,45.81,51.23,18.27,-10.1,2.57,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.3,0.31,4.19,-5.91,0.2258,0.0679,0.2138,0.0709,,False,예
KODEX 인버스,22일 → 말일-1,22,-1,204,0,204,-0.17,-0.36,43.14,56.37,20.88,-9.81,2.98,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.28,0.08,1.8,-0.68,0.3407,0.7083,0.6883,0.9071,,False,예
KODEX 인버스,22일 → 말일,22,0,204,0,204,-0.17,-0.31,44.61,54.9,14.13,-11.4,3.01,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.28,0.01,0.59,0.13,0.3227,0.961,0.9321,0.9461,,False,예
KODEX 인버스,22일 → 말일+1,22,1,204,0,204,-0.29,-0.2,43.63,53.92,8.8,-13.5,3.02,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.25,0.25,1.23,-2.34,0.3716,0.3457,0.8042,0.5624,,False,예
KODEX 인버스,22일 → 말일+2,22,2,204,0,204,-0.31,-0.31,45.59,53.92,17.49,-15.1,3.7,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.28,0.12,2.55,-2.01,0.3726,0.5465,0.4965,0.5774,,False,예
KODEX 인버스,22일 → 말일+3,22,3,203,0,203,-0.4,-0.28,47.29,51.23,13.79,-16.89,3.74,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.23,0.09,3.2,-3.35,0.4146,0.6633,0.3157,0.2927,,False,예
KODEX 인버스,23일 → 말일-3,23,-3,191,0,191,-0.14,-0.11,44.5,52.88,16.57,-12.97,2.18,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.24,0.3,3.12,-3.83,0.3686,0.1249,0.4126,0.3167,,False,예
KODEX 인버스,23일 → 말일-2,23,-2,202,0,202,-0.16,-0.13,43.56,53.47,23.73,-14.92,2.68,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.23,0.26,1.94,-3.68,0.3746,0.1189,0.5764,0.2797,,False,예
KODEX 인버스,23일 → 말일-1,23,-1,204,0,204,-0.25,-0.32,42.16,56.37,26.46,-14.65,3.07,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.2,0.12,0.82,-0.68,0.4745,0.5654,0.8971,0.9071,,False,예
KODEX 인버스,23일 → 말일,23,0,204,0,204,-0.26,-0.26,43.14,54.9,8.71,-16.15,2.83,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.19,0.07,-0.88,0.13,0.5005,0.7203,0.7572,0.9461,,False,예
KODEX 인버스,23일 → 말일+1,23,1,204,0,204,-0.37,-0.21,45.1,53.43,7.91,-13.5,2.94,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.17,0.23,2.7,-2.83,0.5475,0.3766,0.4965,0.4595,,False,예
KODEX 인버스,23일 → 말일+2,23,2,204,0,204,-0.4,-0.26,44.61,53.92,11.77,-14.81,3.42,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.19,0.18,1.57,-2.01,0.5315,0.4066,0.6763,0.5774,,False,예
KODEX 인버스,23일 → 말일+3,23,3,203,0,203,-0.49,-0.23,44.33,52.22,14.07,-15.93,3.59,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.15,0.14,0.24,-2.37,0.6134,0.5305,0.9341,0.4396,,False,예
KODEX 인버스,24일 → 말일-3,24,-3,173,0,173,-0.1,-0.15,43.93,53.18,10.04,-6.25,1.56,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.28,0.26,2.55,-3.53,0.3497,0.2388,0.5415,0.4116,,False,예
KODEX 인버스,24일 → 말일-2,24,-2,195,0,195,-0.17,-0.12,41.03,54.87,16.8,-5.93,2.02,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.22,0.26,-0.6,-2.27,0.3896,0.1129,0.9491,0.5225,,False,예
KODEX 인버스,24일 → 말일-1,24,-1,203,0,203,-0.25,-0.26,41.87,55.67,19.38,-6.37,2.47,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.2,0.18,0.54,-1.38,0.4785,0.4006,0.955,0.7652,,False,예
KODEX 인버스,24일 → 말일,24,0,204,0,204,-0.25,-0.26,42.65,55.39,10.48,-9.0,2.52,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.2,0.07,-1.37,0.62,0.4835,0.7403,0.6713,0.8192,,False,예
KODEX 인버스,24일 → 말일+1,24,1,204,0,204,-0.36,-0.28,41.67,56.37,5.99,-13.5,2.58,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.18,0.16,-0.73,0.11,0.5385,0.5724,0.8521,1.0,,False,예
KODEX 인버스,24일 → 말일+2,24,2,204,0,204,-0.39,-0.33,44.12,53.92,14.64,-14.48,3.24,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.2,0.1,1.08,-2.01,0.5025,0.6264,0.7902,0.5774,,False,예
KODEX 인버스,24일 → 말일+3,24,3,203,0,203,-0.46,-0.17,44.83,52.22,13.37,-16.29,3.35,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.17,0.2,0.74,-2.37,0.5495,0.3906,0.8202,0.4396,,False,예
KODEX 인버스,25일 → 말일-3,25,-3,129,0,129,-0.1,-0.2,37.98,58.91,10.04,-3.77,1.49,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.29,0.21,-3.4,2.2,0.3846,0.4016,0.4645,0.5844,,False,예
KODEX 인버스,25일 → 말일-2,25,-2,189,0,189,-0.12,-0.14,41.8,54.5,16.8,-5.81,2.0,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.26,0.24,0.18,-2.65,0.3027,0.1628,0.9361,0.4545,,False,예
KODEX 인버스,25일 → 말일-1,25,-1,198,0,198,-0.19,-0.19,44.95,53.03,19.38,-5.47,2.44,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.26,0.25,3.62,-4.02,0.3696,0.2058,0.3536,0.2657,,False,예
KODEX 인버스,25일 → 말일,25,0,204,0,204,-0.18,-0.26,42.16,54.9,11.83,-9.0,2.52,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.27,0.07,-1.86,0.13,0.3417,0.7313,0.5784,0.9461,,False,예
KODEX 인버스,25일 → 말일+1,25,1,204,0,204,-0.3,-0.42,41.67,56.37,8.42,-13.5,2.66,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.25,0.02,-0.73,0.11,0.3836,0.969,0.8521,1.0,,False,예
KODEX 인버스,25일 → 말일+2,25,2,204,0,204,-0.32,-0.32,44.12,54.9,17.08,-14.48,3.42,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.27,0.11,1.08,-1.03,0.3856,0.6094,0.7902,0.7772,,False,예
KODEX 인버스,25일 → 말일+3,25,3,203,0,203,-0.4,-0.27,43.35,53.2,11.33,-16.29,3.37,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.24,0.09,-0.74,-1.38,0.4096,0.6374,0.8751,0.6414,,False,예
코스피200 지수,15일 → 말일-3,15,-3,440,0,440,-0.14,0.05,50.68,49.09,12.85,-24.02,4.39,7697,0,7697,-0.11,0.02,50.16,49.72,34.14,-29.18,5.02,-0.02,0.04,0.52,-0.63,0.9411,0.7872,0.8092,0.7812,,True,예
코스피200 지수,15일 → 말일-2,15,-2,440,0,440,-0.11,0.25,52.27,47.5,16.46,-26.16,4.67,8137,0,8137,-0.08,0.04,50.4,49.5,37.23,-33.56,5.07,-0.02,0.21,1.87,-2.0,0.9341,0.1429,0.3976,0.3746,,True,예
코스피200 지수,15일 → 말일-1,15,-1,440,0,440,-0.02,0.17,52.5,47.5,17.63,-25.04,4.87,8577,0,8577,0.02,0.08,51.04,48.86,47.92,-34.66,5.27,-0.04,0.09,1.46,-1.36,0.8282,0.5934,0.5465,0.5764,,True,예
코스피200 지수,15일 → 말일,15,0,440,0,440,0.14,0.22,52.5,47.5,19.44,-20.64,4.96,9017,0,9017,0.19,0.13,51.59,48.32,50.15,-26.84,5.32,-0.05,0.09,0.91,-0.82,0.8651,0.5744,0.7163,0.7522,,False,예
코스피200 지수,15일 → 말일+1,15,1,440,0,440,0.49,0.5,56.14,43.86,23.38,-21.26,5.25,9457,0,9457,0.53,0.42,54.96,45.0,43.04,-28.31,5.4,-0.03,0.08,1.17,-1.14,0.8911,0.7363,0.6114,0.6094,,False,예
코스피200 지수,15일 → 말일+2,15,2,440,0,440,0.54,0.5,54.77,45.23,23.24,-24.31,5.58,9457,0,9457,0.58,0.43,54.86,45.08,45.83,-31.09,5.79,-0.03,0.07,-0.09,0.15,0.8961,0.7493,1.0,1.0,,False,예
코스피200 지수,15일 → 말일+3,15,3,440,0,440,0.65,0.47,53.86,46.14,25.45,-22.57,5.86,9457,0,9457,0.68,0.42,54.01,45.94,48.44,-29.51,6.12,-0.03,0.04,-0.15,0.19,0.9191,0.8501,1.0,0.962,,False,예
코스피200 지수,16일 → 말일-3,16,-3,440,0,440,-0.13,0.08,50.91,49.09,14.48,-15.99,4.16,7697,0,7697,-0.11,0.02,50.16,49.72,34.14,-29.18,5.02,-0.02,0.06,0.75,-0.63,0.96,0.6933,0.7522,0.7812,,True,예
코스피200 지수,16일 → 말일-2,16,-2,440,0,440,-0.1,0.2,53.18,46.59,17.12,-18.37,4.44,8137,0,8137,-0.08,0.04,50.4,49.5,37.23,-33.56,5.07,-0.02,0.16,2.78,-2.91,0.9421,0.2947,0.2138,0.1938,,True,예
코스피200 지수,16일 → 말일-1,16,-1,440,0,440,-0.02,0.14,51.36,48.41,18.3,-19.24,4.64,8577,0,8577,0.02,0.08,51.04,48.86,47.92,-34.66,5.27,-0.04,0.06,0.32,-0.45,0.8412,0.6843,0.8951,0.8631,,True,예
코스피200 지수,16일 → 말일,16,0,440,0,440,0.15,0.03,50.45,49.55,20.32,-18.38,4.76,9017,0,9017,0.19,0.13,51.59,48.32,50.15,-26.84,5.32,-0.04,-0.1,-1.14,1.23,0.8811,0.6444,0.6883,0.6543,,False,예
코스피200 지수,16일 → 말일+1,16,1,440,0,440,0.5,0.54,56.14,43.86,24.29,-21.26,5.04,9457,0,9457,0.53,0.42,54.96,45.0,43.04,-28.31,5.4,-0.03,0.12,1.17,-1.14,0.9011,0.5864,0.6114,0.6094,,False,예
