대상,격자 칸,진입 달력일,청산 상대 거래일,시기,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
코스닥150 지수,18일 → 말일,18,0,최근 5년,60,0,60,-0.29,-0.06,50.0,50.0,27.8,-11.72,6.19,1158,0,1158,0.1,0.21,51.99,48.01,32.56,-27.46,6.5,-0.39,-0.27,-1.99,1.99,0.6344,0.6853,0.7872,0.7872,,False,예
코스닥150 지수,18일 → 말일+1,18,1,앞 절반,100,0,100,0.15,0.07,53.0,47.0,9.79,-10.47,3.35,2040,0,2040,0.49,0.29,54.56,45.44,16.12,-10.47,3.59,-0.34,-0.21,-1.56,1.56,0.2837,0.4795,0.7552,0.7552,,False,예
코스닥150 지수,18일 → 말일+1,18,1,뒤 절반,100,0,100,-0.05,0.15,50.0,50.0,20.78,-10.09,5.39,2023,0,2023,0.18,0.39,53.53,46.42,25.56,-25.3,5.72,-0.23,-0.25,-3.53,3.58,0.6923,0.7053,0.5235,0.5205,,False,예
코스닥150 지수,18일 → 말일+1,18,1,최근 10년,120,0,120,-0.0,-0.26,48.33,51.67,20.78,-10.09,5.12,2448,0,2448,0.33,0.37,53.55,46.41,25.56,-25.3,5.5,-0.34,-0.63,-5.22,5.26,0.4995,0.2368,0.2797,0.2817,,False,예
코스닥150 지수,18일 → 말일+1,18,1,최근 5년,60,0,60,-0.28,-0.06,48.33,51.67,20.78,-10.09,5.54,1218,0,1218,0.14,0.3,53.12,46.8,25.29,-25.3,5.96,-0.42,-0.36,-4.79,4.87,0.5774,0.6324,0.5065,0.5015,,False,예
코스닥150 지수,18일 → 말일+2,18,2,앞 절반,100,0,100,0.17,0.32,54.0,46.0,11.65,-9.84,3.6,2040,0,2040,0.51,0.31,54.02,45.98,15.9,-13.81,3.85,-0.34,0.01,-0.02,0.02,0.3067,0.9471,1.0,1.0,,False,예
코스닥150 지수,18일 → 말일+2,18,2,뒤 절반,100,0,100,-0.01,-0.01,50.0,50.0,25.53,-13.23,6.12,2023,0,2023,0.26,0.45,53.73,46.27,30.22,-20.03,6.27,-0.27,-0.47,-3.73,3.73,0.6683,0.4176,0.4535,0.4535,,False,예
코스닥150 지수,18일 → 말일+2,18,2,최근 10년,120,0,120,-0.02,-0.01,50.0,50.0,25.53,-13.23,5.81,2448,0,2448,0.34,0.42,53.68,46.32,30.22,-20.03,6.02,-0.35,-0.44,-3.68,3.68,0.5335,0.4515,0.4525,0.4525,,False,예
코스닥150 지수,18일 → 말일+2,18,2,최근 5년,60,0,60,-0.43,-0.24,48.33,51.67,25.53,-13.23,6.38,1218,0,1218,0.01,0.38,53.12,46.88,30.22,-20.03,6.65,-0.44,-0.63,-4.79,4.79,0.5744,0.4236,0.5325,0.5325,,False,예
코스닥150 지수,18일 → 말일+3,18,3,앞 절반,100,0,100,0.07,0.55,52.0,48.0,9.26,-8.05,3.9,2040,0,2040,0.39,0.34,53.28,46.72,14.19,-11.54,4.01,-0.32,0.22,-1.28,1.28,0.3526,0.7552,0.7852,0.7852,,False,예
코스닥150 지수,18일 → 말일+3,18,3,뒤 절반,100,0,100,0.14,0.23,51.0,49.0,25.08,-15.74,6.45,2023,0,2023,0.37,0.55,53.93,46.07,30.64,-20.24,6.62,-0.23,-0.31,-2.93,2.93,0.7373,0.6094,0.5864,0.5864,,False,예
코스닥150 지수,18일 → 말일+3,18,3,최근 10년,120,0,120,0.04,0.23,50.83,49.17,25.08,-15.74,6.19,2448,0,2448,0.33,0.51,53.1,46.9,30.64,-20.24,6.36,-0.3,-0.28,-2.27,2.27,0.6304,0.6983,0.6863,0.6863,,False,예
코스닥150 지수,18일 → 말일+3,18,3,최근 5년,60,0,60,-0.25,-0.06,48.33,51.67,25.08,-15.46,6.63,1218,0,1218,0.12,0.43,52.55,47.45,29.74,-20.24,6.88,-0.38,-0.49,-4.21,4.21,0.6703,0.6454,0.5814,0.5814,,False,예
코스닥150 지수,19일 → 말일-3,19,-3,앞 절반,100,0,100,-0.43,-0.03,50.0,50.0,4.27,-8.51,2.52,1644,0,1644,-0.17,0.04,50.61,49.39,17.6,-15.0,3.77,-0.27,-0.06,-0.61,0.61,0.5145,0.9081,1.0,1.0,,False,예
코스닥150 지수,19일 → 말일-3,19,-3,뒤 절반,100,0,100,-0.17,-0.52,42.0,58.0,19.92,-12.76,4.49,1628,0,1628,-0.14,-0.07,49.2,50.8,22.16,-28.91,5.35,-0.03,-0.45,-7.2,7.2,0.9371,0.3536,0.1728,0.1728,,False,예
코스닥150 지수,19일 → 말일-3,19,-3,최근 10년,120,0,120,-0.2,-0.41,43.33,56.67,19.92,-12.76,4.18,1968,0,1968,0.01,0.08,51.12,48.88,22.16,-28.91,5.15,-0.22,-0.49,-7.78,7.78,0.6364,0.1868,0.0839,0.0839,,False,예
코스닥150 지수,19일 → 말일-3,19,-3,최근 5년,60,0,60,-0.08,-0.46,43.33,56.67,16.63,-12.76,4.29,978,0,978,0.14,0.01,50.2,49.8,22.16,-28.91,5.76,-0.23,-0.47,-6.87,6.87,0.7483,0.4186,0.3017,0.3017,,False,예
코스닥150 지수,19일 → 말일-2,19,-2,앞 절반,100,0,100,-0.5,-0.5,43.0,57.0,5.97,-6.83,2.72,1743,0,1743,-0.24,-0.16,47.22,52.78,19.44,-12.61,3.68,-0.26,-0.34,-4.22,4.22,0.4895,0.3497,0.4935,0.4935,,False,예
코스닥150 지수,19일 → 말일-2,19,-2,뒤 절반,100,0,100,-0.45,-0.24,45.0,55.0,25.35,-18.13,5.43,1727,0,1727,-0.41,-0.19,47.48,52.46,31.29,-33.28,6.04,-0.03,-0.05,-2.48,2.54,0.953,0.8791,0.6054,0.6044,,False,예
코스닥150 지수,19일 → 말일-2,19,-2,최근 10년,120,0,120,-0.41,-0.34,44.17,55.83,25.35,-18.13,5.06,2088,0,2088,-0.2,-0.02,49.52,50.43,31.29,-33.28,5.74,-0.21,-0.32,-5.35,5.4,0.6953,0.3497,0.2537,0.2527,,False,예
코스닥150 지수,19일 → 말일-2,19,-2,최근 5년,60,0,60,-0.49,-0.37,45.0,55.0,25.35,-18.13,5.59,1038,0,1038,-0.26,-0.21,47.11,52.79,31.29,-33.28,6.62,-0.23,-0.16,-2.11,2.21,0.7622,0.7812,0.7742,0.7742,,False,예
코스닥150 지수,19일 → 말일-1,19,-1,앞 절반,100,0,100,-0.14,-0.41,45.0,55.0,6.88,-8.86,2.81,1842,0,1842,0.12,0.09,51.03,48.91,18.38,-10.23,3.52,-0.26,-0.5,-6.03,6.09,0.4076,0.1808,0.2218,0.2228,,False,예
코스닥150 지수,19일 → 말일-1,19,-1,뒤 절반,100,0,100,-0.22,0.16,53.0,47.0,29.26,-21.41,5.8,1826,0,1826,-0.17,-0.04,49.73,50.27,35.38,-35.95,6.24,-0.06,0.2,3.27,-3.27,0.9401,0.7363,0.5355,0.5355,,True,예
코스닥150 지수,19일 → 말일-1,19,-1,최근 10년,120,0,120,-0.14,0.11,50.83,49.17,29.26,-21.41,5.41,2208,0,2208,0.08,0.18,51.81,48.14,35.38,-35.95,5.92,-0.22,-0.07,-0.98,1.02,0.6933,0.9211,0.9321,0.9301,,True,예
코스닥150 지수,19일 → 말일-1,19,-1,최근 5년,60,0,60,-0.21,-0.05,50.0,50.0,29.26,-21.41,6.01,1098,0,1098,0.05,0.1,51.0,49.0,35.38,-35.95,6.97,-0.26,-0.15,-1.0,1.0,0.7612,0.8222,0.9011,0.9011,,False,예
코스닥150 지수,19일 → 말일,19,0,앞 절반,100,0,100,0.05,0.1,51.0,49.0,7.9,-10.3,3.06,1941,0,1941,0.33,0.21,53.27,46.73,16.75,-10.3,3.48,-0.28,-0.11,-2.27,2.27,0.4096,0.7203,0.7083,0.7083,,False,예
코스닥150 지수,19일 → 말일,19,0,뒤 절반,100,0,100,-0.16,0.05,51.0,49.0,31.42,-11.76,6.12,1925,0,1925,-0.08,0.05,50.49,49.51,32.56,-27.46,6.12,-0.08,-0.0,0.51,-0.51,0.9161,0.98,1.0,1.0,,True,예
코스닥150 지수,19일 → 말일,19,0,최근 10년,120,0,120,-0.13,-0.5,49.17,50.83,31.42,-11.76,5.72,2328,0,2328,0.09,0.18,51.72,48.28,32.56,-27.46,5.82,-0.23,-0.68,-2.55,2.55,0.6633,0.1708,0.6434,0.6434,,False,예
코스닥150 지수,19일 → 말일,19,0,최근 5년,60,0,60,-0.17,0.19,53.33,46.67,26.57,-10.99,5.62,1158,0,1158,0.1,0.21,51.99,48.01,32.56,-27.46,6.5,-0.26,-0.02,1.35,-1.35,0.7273,0.989,0.8961,0.8961,,True,예
코스닥150 지수,19일 → 말일+1,19,1,앞 절반,100,0,100,0.23,0.11,51.0,49.0,9.84,-9.38,3.15,2040,0,2040,0.5,0.29,54.56,45.44,16.12,-10.17,3.58,-0.26,-0.18,-3.56,3.56,0.4006,0.5914,0.4685,0.4685,,False,예
코스닥150 지수,19일 → 말일+1,19,1,뒤 절반,100,0,100,0.07,-0.33,48.0,52.0,25.56,-11.64,5.53,2024,0,2024,0.18,0.39,53.51,46.44,25.56,-25.3,5.72,-0.11,-0.72,-5.51,5.56,0.8801,0.2428,0.3187,0.2617,,True,예
코스닥150 지수,19일 → 말일+1,19,1,최근 10년,120,0,120,0.1,-0.46,46.67,53.33,25.56,-11.64,5.23,2448,0,2448,0.33,0.37,53.55,46.41,25.56,-25.3,5.5,-0.23,-0.84,-6.89,6.93,0.6484,0.1229,0.1449,0.1449,,True,예
코스닥150 지수,19일 → 말일+1,19,1,최근 5년,60,0,60,-0.15,-0.17,48.33,51.67,19.62,-8.76,5.08,1218,0,1218,0.14,0.3,53.12,46.8,25.29,-25.3,5.96,-0.29,-0.47,-4.79,4.87,0.7193,0.5295,0.5065,0.5015,,False,예
코스닥150 지수,19일 → 말일+2,19,2,앞 절반,100,0,100,0.25,0.09,51.0,49.0,11.7,-8.74,3.44,2040,0,2040,0.52,0.31,54.02,45.98,15.9,-13.81,3.85,-0.26,-0.21,-3.02,3.02,0.4346,0.5285,0.5305,0.5305,,False,예
코스닥150 지수,19일 → 말일+2,19,2,뒤 절반,100,0,100,0.12,-0.28,49.0,51.0,30.02,-16.08,6.45,2024,0,2024,0.26,0.45,53.71,46.29,30.22,-20.03,6.27,-0.13,-0.73,-4.71,4.71,0.8561,0.2338,0.3497,0.3497,,True,예
코스닥150 지수,19일 → 말일+2,19,2,최근 10년,120,0,120,0.1,-0.28,49.17,50.83,30.02,-16.08,6.11,2448,0,2448,0.34,0.42,53.68,46.32,30.22,-20.03,6.02,-0.24,-0.71,-4.51,4.51,0.6703,0.2498,0.3566,0.3566,,True,예
코스닥150 지수,19일 → 말일+2,19,2,최근 5년,60,0,60,-0.28,-0.38,48.33,51.67,24.33,-16.08,6.21,1218,0,1218,0.01,0.38,53.12,46.88,30.22,-20.03,6.65,-0.3,-0.77,-4.79,4.79,0.7013,0.3387,0.5325,0.5325,,False,예
코스닥150 지수,19일 → 말일+3,19,3,앞 절반,100,0,100,0.15,0.63,53.0,47.0,9.26,-7.04,3.6,2040,0,2040,0.39,0.34,53.28,46.72,14.19,-11.54,4.01,-0.24,0.29,-0.28,0.28,0.4745,0.6533,1.0,1.0,,False,예
코스닥150 지수,19일 → 말일+3,19,3,뒤 절반,100,0,100,0.26,-0.01,50.0,50.0,30.64,-17.44,6.68,2024,0,2024,0.36,0.55,53.9,46.1,30.64,-20.24,6.62,-0.1,-0.56,-3.9,3.9,0.9091,0.4146,0.4755,0.4755,,False,예
코스닥150 지수,19일 → 말일+3,19,3,최근 10년,120,0,120,0.14,-0.11,49.17,50.83,30.64,-17.44,6.35,2448,0,2448,0.33,0.51,53.1,46.9,30.64,-20.24,6.36,-0.19,-0.63,-3.94,3.94,0.7483,0.3856,0.4326,0.4326,,True,예
코스닥150 지수,19일 → 말일+3,19,3,최근 5년,60,0,60,-0.12,-0.07,50.0,50.0,23.87,-16.53,6.24,1218,0,1218,0.12,0.43,52.55,47.45,29.74,-20.24,6.88,-0.25,-0.5,-2.55,2.55,0.7822,0.6314,0.8052,0.8052,,False,예
코스닥150 지수,20일 → 말일-3,20,-3,앞 절반,99,0,99,-0.4,0.04,50.51,49.49,6.29,-7.82,2.47,1625,0,1625,-0.12,0.07,51.14,48.86,17.6,-15.0,3.76,-0.27,-0.04,-0.63,0.63,0.4346,0.9071,0.9181,0.9181,,True,예
코스닥150 지수,20일 → 말일-3,20,-3,뒤 절반,100,0,100,-0.26,-0.55,43.0,57.0,16.26,-10.13,4.02,1643,0,1643,-0.12,-0.06,49.42,50.58,22.16,-28.91,5.34,-0.14,-0.49,-6.42,6.42,0.7702,0.2637,0.1778,0.1778,,False,예
코스닥150 지수,20일 → 말일-3,20,-3,최근 10년,119,0,119,-0.24,-0.42,43.7,56.3,16.26,-10.13,3.78,1968,0,1968,0.01,0.08,51.12,48.88,22.16,-28.91,5.15,-0.26,-0.49,-7.42,7.42,0.5804,0.1918,0.0949,0.0949,,False,예
코스닥150 지수,20일 → 말일-3,20,-3,최근 5년,60,0,60,-0.03,-0.4,45.0,55.0,16.26,-7.33,4.1,978,0,978,0.14,0.01,50.2,49.8,22.16,-28.91,5.76,-0.18,-0.41,-5.2,5.2,0.8102,0.4985,0.4216,0.4216,,False,예
코스닥150 지수,20일 → 말일-2,20,-2,앞 절반,100,0,100,-0.49,-0.21,45.0,55.0,5.97,-7.59,2.72,1743,0,1743,-0.24,-0.16,47.22,52.78,19.44,-12.61,3.68,-0.26,-0.05,-2.22,2.22,0.5155,0.9471,0.7602,0.7602,,False,예
코스닥150 지수,20일 → 말일-2,20,-2,뒤 절반,100,0,100,-0.51,-0.31,45.0,55.0,24.95,-12.52,4.9,1728,0,1728,-0.41,-0.19,47.45,52.49,31.29,-33.28,6.03,-0.1,-0.12,-2.45,2.51,0.8521,0.7572,0.6823,0.6863,,False,예
코스닥150 지수,20일 → 말일-2,20,-2,최근 10년,120,0,120,-0.45,-0.21,45.83,54.17,24.95,-12.52,4.62,2088,0,2088,-0.2,-0.02,49.52,50.43,31.29,-33.28,5.74,-0.25,-0.19,-3.69,3.74,0.6354,0.5814,0.4535,0.4515,,False,예
코스닥150 지수,20일 → 말일-2,20,-2,최근 5년,60,0,60,-0.44,-0.5,43.33,56.67,24.95,-12.36,5.29,1038,0,1038,-0.26,-0.21,47.11,52.79,31.29,-33.28,6.62,-0.18,-0.29,-3.78,3.87,0.8002,0.6024,0.5954,0.5914,,False,예
코스닥150 지수,20일 → 말일-1,20,-1,앞 절반,100,0,100,-0.12,-0.01,50.0,50.0,8.9,-10.11,2.85,1842,0,1842,0.12,0.09,51.03,48.91,18.38,-10.23,3.52,-0.25,-0.1,-1.03,1.09,0.3996,0.8172,0.8322,0.8312,,False,예
코스닥150 지수,20일 → 말일-1,20,-1,뒤 절반,100,0,100,-0.29,-0.24,48.0,52.0,28.84,-15.87,5.18,1827,0,1827,-0.17,-0.04,49.7,50.3,35.38,-35.95,6.24,-0.13,-0.2,-1.7,1.7,0.8322,0.7602,0.7692,0.7692,,False,예
코스닥150 지수,20일 → 말일-1,20,-1,최근 10년,120,0,120,-0.18,-0.32,47.5,52.5,28.84,-15.87,4.9,2208,0,2208,0.08,0.18,51.81,48.14,35.38,-35.95,5.92,-0.27,-0.51,-4.31,4.36,0.6314,0.2877,0.3976,0.4016,,False,예
코스닥150 지수,20일 → 말일-1,20,-1,최근 5년,60,0,60,-0.17,-0.42,48.33,51.67,28.84,-15.87,5.64,1098,0,1098,0.05,0.1,51.0,49.0,35.38,-35.95,6.97,-0.22,-0.53,-2.67,2.67,0.7982,0.5255,0.6933,0.6933,,False,예
코스닥150 지수,20일 → 말일,20,0,앞 절반,100,0,100,0.06,0.18,53.0,47.0,9.94,-9.34,3.1,1941,0,1941,0.33,0.21,53.27,46.73,16.75,-10.23,3.48,-0.27,-0.04,-0.27,0.27,0.4156,0.9261,1.0,1.0,,False,예
코스닥150 지수,20일 → 말일,20,0,뒤 절반,100,0,100,-0.23,-0.39,48.0,52.0,26.16,-11.76,5.37,1926,0,1926,-0.09,0.05,50.47,49.53,32.56,-27.46,6.12,-0.15,-0.43,-2.47,2.47,0.7732,0.3876,0.5864,0.5864,,False,예
코스닥150 지수,20일 → 말일,20,0,최근 10년,120,0,120,-0.19,-0.57,46.67,53.33,26.16,-11.76,5.1,2328,0,2328,0.09,0.18,51.72,48.28,32.56,-27.46,5.82,-0.28,-0.75,-5.05,5.05,0.5984,0.1189,0.3197,0.3197,,False,예
코스닥150 지수,20일 → 말일,20,0,최근 5년,60,0,60,-0.13,-0.5,46.67,53.33,26.16,-10.42,5.25,1158,0,1158,0.1,0.21,51.99,48.01,32.56,-27.46,6.5,-0.22,-0.71,-5.32,5.32,0.7682,0.3077,0.4146,0.4146,,False,예
코스닥150 지수,20일 → 말일+1,20,1,앞 절반,100,0,100,0.24,0.28,57.0,43.0,11.92,-10.09,3.23,2040,0,2040,0.5,0.29,54.56,45.44,16.12,-10.17,3.58,-0.25,-0.0,2.44,-2.44,0.4326,0.995,0.6094,0.6094,,False,예
코스닥150 지수,20일 → 말일+1,20,1,뒤 절반,100,0,100,0.01,-0.45,48.0,52.0,19.24,-11.64,4.87,2025,0,2025,0.18,0.39,53.48,46.47,25.56,-25.3,5.72,-0.17,-0.85,-5.48,5.53,0.7912,0.1928,0.3147,0.3117,,True,예
코스닥150 지수,20일 → 말일+1,20,1,최근 10년,120,0,120,0.05,-0.45,48.33,51.67,19.24,-11.64,4.7,2448,0,2448,0.33,0.37,53.55,46.41,25.56,-25.3,5.5,-0.28,-0.83,-5.22,5.26,0.5734,0.1269,0.2797,0.2817,,True,예
코스닥150 지수,20일 → 말일+1,20,1,최근 5년,60,0,60,-0.11,-0.02,50.0,50.0,19.24,-8.64,4.67,1218,0,1218,0.14,0.3,53.12,46.8,25.29,-25.3,5.96,-0.25,-0.32,-3.12,3.2,0.7562,0.6653,0.6823,0.6803,,False,예
코스닥150 지수,20일 → 말일+2,20,2,앞 절반,100,0,100,0.27,0.37,55.0,45.0,13.81,-9.4,3.56,2040,0,2040,0.52,0.31,54.02,45.98,15.9,-13.81,3.84,-0.25,0.06,0.98,-0.98,0.4825,0.9251,0.8681,0.8681,,False,예
코스닥150 지수,20일 → 말일+2,20,2,뒤 절반,100,0,100,0.05,-0.3,48.0,52.0,23.93,-15.41,5.86,2025,0,2025,0.25,0.45,53.68,46.32,30.22,-20.03,6.27,-0.2,-0.75,-5.68,5.68,0.7652,0.2627,0.3047,0.3047,,True,예
코스닥150 지수,20일 → 말일+2,20,2,최근 10년,120,0,120,0.05,-0.3,48.33,51.67,23.93,-15.41,5.63,2448,0,2448,0.34,0.42,53.68,46.32,30.22,-20.03,6.02,-0.29,-0.73,-5.34,5.34,0.6094,0.2358,0.2707,0.2707,,True,예
코스닥150 지수,20일 → 말일+2,20,2,최근 5년,60,0,60,-0.24,-0.19,48.33,51.67,23.93,-15.41,5.99,1218,0,1218,0.01,0.38,53.12,46.88,30.22,-20.03,6.65,-0.25,-0.58,-4.79,4.79,0.7502,0.4795,0.5325,0.5325,,False,예
코스닥150 지수,20일 → 말일+3,20,3,앞 절반,100,0,100,0.17,0.75,57.0,43.0,10.86,-7.02,3.72,2040,0,2040,0.39,0.34,53.28,46.72,14.19,-11.54,4.01,-0.23,0.41,3.72,-3.72,0.5335,0.4835,0.4735,0.4735,,False,예
코스닥150 지수,20일 → 말일+3,20,3,뒤 절반,100,0,100,0.2,0.34,53.0,47.0,23.47,-17.44,6.18,2025,0,2025,0.36,0.55,53.88,46.12,30.64,-20.24,6.62,-0.16,-0.2,-0.88,0.88,0.8082,0.7293,0.9221,0.9221,,False,예
코스닥150 지수,20일 → 말일+3,20,3,최근 10년,120,0,120,0.1,0.25,51.67,48.33,23.47,-17.44,5.96,2448,0,2448,0.33,0.51,53.1,46.9,30.64,-20.24,6.36,-0.24,-0.27,-1.44,1.44,0.6963,0.7113,0.8432,0.8432,,False,예
코스닥150 지수,20일 → 말일+3,20,3,최근 5년,60,0,60,-0.07,0.53,55.0,45.0,23.47,-16.53,6.16,1218,0,1218,0.12,0.43,52.55,47.45,29.74,-20.24,6.88,-0.19,0.09,2.45,-2.45,0.8322,0.8511,0.7043,0.7043,,True,예
코스닥150 지수,21일 → 말일-3,21,-3,앞 절반,99,0,99,-0.45,-0.05,46.46,53.54,6.7,-8.66,2.41,1625,0,1625,-0.12,0.07,51.14,48.86,17.6,-15.0,3.76,-0.32,-0.12,-4.67,4.67,0.3477,0.6763,0.3497,0.3497,,False,예
코스닥150 지수,21일 → 말일-3,21,-3,뒤 절반,100,0,100,-0.1,-0.25,44.0,56.0,22.16,-9.88,3.87,1644,0,1644,-0.11,-0.05,49.45,50.55,22.16,-28.91,5.34,0.01,-0.19,-5.45,5.45,0.9391,0.6813,0.3117,0.3117,,False,예
코스닥150 지수,21일 → 말일-3,21,-3,최근 10년,119,0,119,-0.08,-0.24,43.7,56.3,22.16,-9.88,3.64,1968,0,1968,0.01,0.08,51.12,48.88,22.16,-28.91,5.15,-0.09,-0.32,-7.42,7.42,0.8312,0.4136,0.0949,0.0949,,False,예
코스닥150 지수,21일 → 말일-3,21,-3,최근 5년,60,0,60,0.18,-0.24,45.0,55.0,22.16,-6.78,4.0,978,0,978,0.14,0.01,50.2,49.8,22.16,-28.91,5.76,0.04,-0.24,-5.2,5.2,0.95,0.6693,0.4216,0.4216,,True,예
코스닥150 지수,21일 → 말일-2,21,-2,앞 절반,99,0,99,-0.53,-0.06,49.49,50.51,7.21,-8.1,2.75,1723,0,1723,-0.21,-0.14,47.71,52.29,19.44,-12.61,3.68,-0.32,0.08,1.79,-1.79,0.3756,0.8262,0.7572,0.7572,,False,예
코스닥150 지수,21일 → 말일-2,21,-2,뒤 절반,100,0,100,-0.38,-0.17,44.0,56.0,31.29,-12.52,4.93,1744,0,1744,-0.39,-0.17,47.71,52.24,31.29,-33.28,6.01,0.01,0.0,-3.71,3.76,0.967,0.975,0.4316,0.4316,,False,예
코스닥150 지수,21일 → 말일-2,21,-2,최근 10년,119,0,119,-0.29,-0.08,47.06,52.94,31.29,-12.52,4.66,2088,0,2088,-0.2,-0.02,49.52,50.43,31.29,-33.28,5.74,-0.09,-0.06,-2.46,2.51,0.8751,0.8262,0.6194,0.6144,,False,예
코스닥150 지수,21일 → 말일-2,21,-2,최근 5년,60,0,60,-0.22,-0.5,40.0,60.0,31.29,-12.47,5.51,1038,0,1038,-0.26,-0.21,47.11,52.79,31.29,-33.28,6.62,0.04,-0.29,-7.11,7.21,0.996,0.5924,0.3007,0.2947,,False,예
코스닥150 지수,21일 → 말일-1,21,-1,앞 절반,100,0,100,-0.17,-0.33,49.0,51.0,10.9,-9.69,2.92,1841,0,1841,0.13,0.09,51.06,48.89,18.38,-10.23,3.52,-0.3,-0.42,-2.06,2.11,0.3886,0.2408,0.7572,0.7552,,False,예
코스닥150 지수,21일 → 말일-1,21,-1,뒤 절반,100,0,100,-0.14,-0.02,50.0,50.0,35.38,-15.98,5.25,1827,0,1827,-0.16,-0.04,49.7,50.3,35.38,-35.95,6.24,0.02,0.02,0.3,-0.3,0.958,0.959,1.0,1.0,,False,예
코스닥150 지수,21일 → 말일-1,21,-1,최근 10년,120,0,120,-0.02,-0.03,50.0,50.0,35.38,-15.98,4.98,2208,0,2208,0.08,0.18,51.81,48.14,35.38,-35.95,5.92,-0.11,-0.22,-1.81,1.86,0.8731,0.6753,0.7752,0.7742,,False,예
코스닥150 지수,21일 → 말일-1,21,-1,최근 5년,60,0,60,0.05,0.17,53.33,46.67,35.38,-15.98,5.96,1098,0,1098,0.05,0.1,51.0,49.0,35.38,-35.95,6.97,0.01,0.07,2.33,-2.33,1.0,0.957,0.7882,0.7882,,False,예
코스닥150 지수,21일 → 말일,21,0,앞 절반,100,0,100,0.02,0.16,52.0,48.0,11.96,-10.23,3.15,1940,0,1940,0.34,0.21,53.3,46.7,16.75,-10.23,3.47,-0.32,-0.05,-1.3,1.3,0.3227,0.8272,0.8382,0.8382,,False,예
코스닥150 지수,21일 → 말일,21,0,뒤 절반,100,0,100,-0.08,-0.19,48.0,52.0,32.56,-11.76,5.42,1926,0,1926,-0.09,0.05,50.47,49.53,32.56,-27.46,6.12,0.0,-0.24,-2.47,2.47,0.976,0.6204,0.6094,0.6094,,False,예
코스닥150 지수,21일 → 말일,21,0,최근 10년,120,0,120,-0.02,-0.35,46.67,53.33,32.56,-11.76,5.17,2328,0,2328,0.09,0.18,51.72,48.28,32.56,-27.46,5.82,-0.11,-0.53,-5.05,5.05,0.8322,0.2967,0.3197,0.3197,,False,예
코스닥150 지수,21일 → 말일,21,0,최근 5년,60,0,60,0.11,-0.0,50.0,50.0,32.56,-9.74,5.63,1158,0,1158,0.1,0.21,51.99,48.01,32.56,-27.46,6.5,0.01,-0.21,-1.99,1.99,0.988,0.7532,0.7872,0.7872,,False,예
코스닥150 지수,21일 → 말일+1,21,1,앞 절반,100,0,100,0.2,0.18,54.0,46.0,13.97,-9.66,3.25,2039,0,2039,0.5,0.29,54.59,45.41,16.12,-10.17,3.57,-0.3,-0.1,-0.59,0.59,0.3676,0.7682,1.0,1.0,,False,예
코스닥150 지수,21일 → 말일+1,21,1,뒤 절반,100,0,100,0.15,0.2,52.0,48.0,25.29,-11.64,4.84,2025,0,2025,0.18,0.39,53.48,46.47,25.56,-25.3,5.72,-0.02,-0.19,-1.48,1.53,0.997,0.8192,0.8202,0.8222,,False,예
코스닥150 지수,21일 → 말일+1,21,1,최근 10년,120,0,120,0.21,0.06,50.83,49.17,25.29,-11.64,4.7,2448,0,2448,0.33,0.37,53.55,46.41,25.56,-25.3,5.5,-0.12,-0.31,-2.72,2.76,0.8172,0.5794,0.6503,0.6523,,False,예
코스닥150 지수,21일 → 말일+1,21,1,최근 5년,60,0,60,0.13,0.35,55.0,45.0,25.29,-7.29,5.01,1218,0,1218,0.14,0.3,53.12,46.8,25.29,-25.3,5.96,-0.01,0.05,1.88,-1.8,0.99,0.8851,0.7922,0.7942,,False,예
코스닥150 지수,21일 → 말일+2,21,2,앞 절반,100,0,100,0.22,0.5,54.0,46.0,15.9,-11.11,3.62,2039,0,2039,0.52,0.32,54.05,45.95,15.9,-13.81,3.84,-0.3,0.18,-0.05,0.05,0.4126,0.6424,1.0,1.0,,False,예
코스닥150 지수,21일 → 말일+2,21,2,뒤 절반,100,0,100,0.2,0.03,50.0,50.0,30.22,-15.41,5.86,2025,0,2025,0.25,0.44,53.63,46.37,30.22,-20.03,6.27,-0.05,-0.41,-3.63,3.63,0.974,0.4985,0.4545,0.4545,,False,예
코스닥150 지수,21일 → 말일+2,21,2,최근 10년,120,0,120,0.21,-0.13,49.17,50.83,30.22,-15.41,5.67,2448,0,2448,0.34,0.42,53.68,46.32,30.22,-20.03,6.02,-0.12,-0.56,-4.51,4.51,0.8432,0.3536,0.3566,0.3566,,True,예
코스닥150 지수,21일 → 말일+2,21,2,최근 5년,60,0,60,-0.0,0.19,51.67,48.33,30.22,-15.41,6.32,1218,0,1218,0.01,0.38,53.12,46.88,30.22,-20.03,6.65,-0.02,-0.19,-1.45,1.45,0.971,0.8492,0.8891,0.8891,,True,예
